Question ID,Question Text,Category,Tag,N Responses,Avg Agreement (All),Median Agreement (All),Proportion Positive Sentiment,Proportion Negative Sentiment,All (Frequency),Do you feel like you understand yourself better after participating in this conversation?: -- (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Maybe a little (Frequency),Do you feel like you understand yourself better after participating in this conversation?: No (Frequency),Do you feel like you understand yourself better after participating in this conversation?: Yes (Frequency),"Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): -- (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Mostly – I was able to mostly express my views on these topics, but did not have the chance to express a few things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): No – I was unable to express my views on these topics, and did not have the chance to express most things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Somewhat – I was able to somewhat express my views on these topics, but did not have the chance to express many things. (Frequency)","Do you feel you were able to fully express your views on your culture, your values, and what you want for the future in this conversation? (through what you responded and how you voted): Yes – I was able to fully express my views on these topics (Frequency)",How old are you?: 18-25 (Frequency),How old are you?: 26-35 (Frequency),How old are you?: 36-45 (Frequency),How old are you?: 46-55 (Frequency),How old are you?: 56-65 (Frequency),How old are you?: 65+ (Frequency),How old are you?: Less than 18 (Frequency),"Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: Equally concerned and excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More concerned than excited (Frequency)","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…: More excited than concerned (Frequency)",Please select your preferred language:: Arabic (Frequency),Please select your preferred language:: Chinese (China) (Frequency),Please select your preferred language:: English (Frequency),Please select your preferred language:: French (Frequency),Please select your preferred language:: Hindi (Frequency),Please select your preferred language:: Portuguese (Frequency),Please select your preferred language:: Russian (Frequency),Please select your preferred language:: Spanish (Frequency),What best describes where you live?: Rural (Frequency),What best describes where you live?: Suburban (Frequency),What best describes where you live?: Urban (Frequency),What is your gender?: Female (Frequency),What is your gender?: Male (Frequency),What is your gender?: Non-binary (Frequency),What is your gender?: Other / prefer not to say (Frequency),What religious group or faith do you most identify with?: Buddhism (Frequency),What religious group or faith do you most identify with?: Christianity (Frequency),What religious group or faith do you most identify with?: Hinduism (Frequency),What religious group or faith do you most identify with?: I do not identify with any religious group or faith (Frequency),What religious group or faith do you most identify with?: Islam (Frequency),What religious group or faith do you most identify with?: Judaism (Frequency),What religious group or faith do you most identify with?: Other religious group (Frequency),What religious group or faith do you most identify with?: Sikhism (Frequency),Would these things experts believe could help people make a positive difference in your life?: -- (Frequency),Would these things experts believe could help people make a positive difference in your life?: Maybe – these things might make some positive difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: No – these things won’t really make any difference in my life (Frequency),Would these things experts believe could help people make a positive difference in your life?: Yes – these things would definitely make a large positive difference in my life (Frequency)
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Disruptive behavior,2,0.6350,0.6350,0.0000,0.5000,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Extremist activities,2,0.6450,0.6450,0.0000,0.0000,2,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Fraud-related issues,10,0.6590,0.6600,0.0000,0.4000,10,0,5,0,5,0,2,0,1,7,1,7,1,1,0,0,0,7,0,3,1,3,5,0,0,0,1,0,0,5,5,6,4,0,0,1,1,2,5,1,0,0,0,0,4,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Impersonation methods,5,0.6420,0.6600,0.0000,0.6000,5,0,1,1,3,0,1,0,0,4,1,4,0,0,0,0,0,2,0,3,0,1,2,0,0,1,1,0,0,2,3,0,5,0,0,0,2,0,2,0,0,1,0,0,2,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Increase in crime,14,0.6129,0.6100,0.0000,0.4286,14,2,4,0,8,2,5,0,0,7,7,7,0,0,0,0,0,8,0,6,1,2,11,0,0,0,0,0,1,3,10,6,8,0,0,1,4,4,2,3,0,0,0,0,9,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Malicious activities,3,0.6567,0.6600,0.0000,0.6667,3,0,1,0,2,0,0,0,1,2,2,1,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,0,0,0,0,2,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Manipulation methods and risks,9,0.6456,0.6500,0.0000,0.4444,9,0,4,0,5,0,2,0,0,7,1,6,2,0,0,0,0,4,0,5,0,1,5,0,0,2,0,1,1,1,7,6,3,0,0,1,2,1,2,1,0,2,0,0,3,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Misinformation and harmful content creation,4,0.6550,0.6550,0.0000,0.5000,4,1,1,1,1,1,0,0,1,2,1,2,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,2,1,0,3,1,3,0,0,0,2,0,2,0,0,0,0,0,3,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Misuse of biometric data,1,0.6500,0.6500,0.0000,1.0000,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Misuse of power,3,0.6367,0.6400,0.0000,0.3333,3,0,2,1,0,0,1,0,0,2,1,1,1,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0,1,2,1,2,0,0,1,0,0,2,0,0,0,0,0,0,1,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Misuse of technology,2,0.6550,0.6550,0.0000,0.5000,2,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Misuse of technology for harmful purposes,9,0.6467,0.6500,0.0000,0.4444,9,1,2,0,6,1,2,0,0,6,5,4,0,0,0,0,0,5,0,4,0,2,6,0,0,0,0,1,1,2,6,4,5,0,0,0,4,0,3,1,1,0,0,0,3,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Negative influences and behaviors,3,0.6300,0.6400,0.0000,0.3333,3,0,0,1,2,0,1,0,0,2,0,0,3,0,0,0,0,1,0,2,0,0,2,0,0,0,1,0,0,3,0,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Personal gain misuse,2,0.6200,0.6200,0.0000,0.5000,2,1,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Personal revenge,1,0.6700,0.6700,0.0000,1.0000,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Potential for harmful AI,1,0.6600,0.6600,0.0000,0.0000,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Potential for misuse and exploitation,23,0.6487,0.6600,0.0000,0.2609,23,2,7,0,14,2,8,0,0,13,7,9,5,1,1,0,0,13,1,9,0,2,17,0,0,1,0,3,2,3,18,8,15,0,0,2,9,3,6,3,0,0,0,0,7,1,15
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Potential harm from AI,1,0.6000,0.6000,0.0000,1.0000,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Rise in dishonest behaviors,2,0.6300,0.6300,0.0000,0.0000,2,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Risks of misuse by malicious actors,10,0.6520,0.6600,0.0000,0.6000,10,1,0,1,8,1,0,0,1,8,3,3,2,2,0,0,0,8,0,2,0,3,7,0,0,0,0,0,0,2,8,2,8,0,0,0,2,1,5,0,1,0,1,0,5,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Rogue behavior threat,5,0.6220,0.6300,0.0000,0.2000,5,2,0,0,3,2,2,0,0,1,2,3,0,0,0,0,0,2,0,3,0,0,3,0,0,1,0,1,0,0,5,2,3,0,0,0,1,1,2,1,0,0,0,0,1,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Terrorism and misuse,8,0.6375,0.6350,0.0000,0.7500,8,2,2,0,4,2,1,0,0,5,3,3,2,0,0,0,0,6,0,2,0,0,8,0,0,0,0,0,1,2,5,4,4,0,0,1,1,1,1,4,0,0,0,0,6,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Thought and Emotion Manipulation,7,0.6029,0.6000,0.0000,0.1429,7,0,3,0,4,0,3,0,1,3,3,4,0,0,0,0,0,2,1,4,1,2,3,0,0,1,0,0,0,2,5,3,4,0,0,1,2,1,0,2,0,1,0,0,3,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Types of scams,5,0.6260,0.6300,0.0000,0.6000,5,0,3,0,2,0,3,0,0,2,1,1,1,1,1,0,0,3,1,1,0,0,4,0,0,1,0,0,0,2,3,5,0,0,0,0,3,1,0,1,0,0,0,0,5,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Misuse and abuse,Violence escalation,4,0.6100,0.6000,0.0000,0.5000,4,0,3,0,1,0,1,0,0,3,1,2,0,1,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,4,0,0,0,0,0,1,1,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Authoritarian governance,2,0.6050,0.6050,0.0000,0.0000,2,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Challenges to democracy,5,0.6400,0.6500,0.0000,0.6000,5,0,1,2,2,0,3,0,1,1,2,2,0,1,0,0,0,5,0,0,0,0,4,0,0,0,0,1,0,1,4,2,3,0,0,0,1,0,4,0,0,0,0,0,2,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Democratic challenges,3,0.6267,0.6400,0.0000,0.3333,3,0,0,0,3,0,0,0,0,3,1,1,0,0,1,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,3,1,2,0,0,0,2,0,1,0,0,0,0,0,2,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Economic and political motivations,2,0.6650,0.6650,0.0000,0.5000,2,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Governance issues and needs,8,0.6362,0.6400,0.0000,0.0000,8,2,2,1,3,2,2,0,0,4,3,1,2,1,1,0,0,7,1,0,0,0,7,0,0,0,0,1,2,3,3,4,4,0,0,0,2,1,2,2,0,1,0,0,4,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Government actions and influence,12,0.6183,0.6250,0.0000,0.5000,12,1,6,1,4,1,2,0,1,8,4,4,4,0,0,0,0,6,2,4,1,0,9,0,0,0,1,1,2,2,8,4,8,0,0,0,3,2,3,3,1,0,0,0,4,1,7
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Government corruption,2,0.6750,0.6750,0.0000,1.0000,2,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Government intervention needed,1,0.6600,0.6600,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Governmental inadequacies,2,0.6250,0.6250,0.0000,0.5000,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Leadership issues,4,0.5800,0.5750,0.0000,0.5000,4,1,1,0,2,1,1,0,1,1,1,1,1,1,0,0,0,1,0,3,0,0,4,0,0,0,0,0,0,2,2,3,1,0,0,0,4,0,0,0,0,0,0,0,2,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Manipulative practices by governments and corporations,6,0.6283,0.6250,0.0000,0.0000,6,0,2,0,4,0,0,0,0,6,1,3,1,1,0,0,0,4,0,2,0,1,5,0,0,0,0,0,1,4,1,4,2,0,0,0,2,2,0,2,0,0,0,0,1,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Political dynamics,5,0.6360,0.6400,0.0000,0.4000,5,0,2,0,3,0,2,0,1,2,2,2,1,0,0,0,0,2,1,2,0,1,4,0,0,0,0,0,0,0,5,3,2,0,0,0,1,1,2,1,0,0,0,0,3,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Political manipulation and influence,7,0.6371,0.6600,0.0000,0.2857,7,1,2,0,4,1,1,0,0,5,1,3,2,1,0,0,0,3,0,4,1,0,5,0,0,0,0,1,0,2,5,2,5,0,0,0,4,0,1,2,0,0,0,0,1,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Political misuse,2,0.6300,0.6300,0.0000,1.0000,2,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Political upheaval,3,0.6333,0.6300,0.0000,0.0000,3,0,2,1,0,0,2,0,1,0,0,1,1,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,2,0,0,0,1,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Power centralization,6,0.6467,0.6400,0.0000,0.5000,6,0,3,0,3,0,3,0,0,3,2,3,0,1,0,0,0,2,2,2,0,2,2,0,0,1,0,1,0,1,5,3,3,0,0,0,2,0,3,1,0,0,0,0,3,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Power dynamics,2,0.6350,0.6350,0.0000,0.0000,2,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Restrictions on personal freedoms and choices,11,0.6373,0.6500,0.0000,0.4545,11,1,3,1,6,1,5,0,0,5,2,5,1,2,1,0,0,7,3,1,1,0,9,0,0,0,1,0,0,3,8,6,5,0,0,0,8,0,1,2,0,0,0,0,5,2,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Social control mechanisms,3,0.6667,0.6700,0.0000,0.6667,3,0,0,0,3,0,0,0,0,3,1,2,0,0,0,0,0,1,0,2,0,1,1,0,0,0,0,1,0,2,1,1,2,0,0,0,1,0,2,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Social credit system,1,0.6000,0.6000,0.0000,0.0000,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Threats to humanity and governance,6,0.5800,0.5800,0.0000,0.6667,6,1,3,0,2,1,1,0,0,4,3,1,1,1,0,0,0,4,1,1,0,1,5,0,0,0,0,0,0,0,6,0,6,0,0,0,1,1,3,1,0,0,0,0,3,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Political and governance issues,Urban planning,2,0.6350,0.6350,0.0000,0.0000,2,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,AI in sensitive fields,1,0.6400,0.6400,0.0000,0.0000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Access and control of sensitive information,6,0.6267,0.6200,0.0000,0.1667,6,1,0,0,5,1,1,0,0,4,3,3,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,3,2,4,0,0,0,0,0,2,4,0,0,0,0,5,0,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Challenges in identifying humans online,3,0.6467,0.6400,0.0000,0.3333,3,1,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,2,0,0,0,0,0,1,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Computer security concerns,6,0.6217,0.6400,0.0000,0.6667,6,0,2,0,4,0,2,0,0,4,3,1,2,0,0,0,0,2,0,4,0,0,5,0,0,0,1,0,0,3,3,2,4,0,0,0,0,1,3,2,0,0,0,0,3,0,3
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Control and surveillance methods,2,0.6350,0.6350,0.0000,0.0000,2,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Cyber-related crimes,6,0.6617,0.6600,0.0000,0.3333,6,1,1,0,4,1,2,0,0,3,1,2,0,3,0,0,0,3,0,3,0,1,4,0,0,0,0,1,0,2,4,3,3,0,0,0,3,0,3,0,0,0,0,0,2,0,4
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Cybersecurity Vulnerabilities,9,0.6244,0.6300,0.0000,0.5556,9,3,2,0,4,3,2,0,0,4,3,3,3,0,0,0,0,6,1,2,0,0,7,0,0,1,0,1,2,3,4,7,2,0,0,0,5,2,1,1,0,0,0,0,2,0,7
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Cybersecurity and Hacking Concerns,16,0.6269,0.6400,0.0000,0.3750,16,3,4,1,8,3,5,0,0,8,2,9,5,0,0,0,0,13,2,1,0,0,15,0,0,0,0,1,0,7,9,6,10,0,0,0,4,3,6,3,0,0,0,0,10,0,6
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Cybersecurity concerns,10,0.6400,0.6550,0.0000,0.8000,10,3,4,0,3,3,3,0,0,4,2,7,1,0,0,0,0,4,1,5,0,0,6,0,0,1,0,3,1,4,5,7,3,0,0,0,3,3,2,2,0,0,0,0,2,1,7
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Cybersecurity threats,8,0.6538,0.6600,0.0000,0.5000,8,1,1,0,6,1,1,0,0,6,3,3,1,1,0,0,0,3,2,3,0,0,7,0,0,0,0,1,0,1,7,1,7,0,0,0,4,1,2,1,0,0,0,0,3,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data collection concerns,3,0.6200,0.6200,0.0000,0.6667,3,1,1,0,1,1,1,0,0,1,2,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,2,1,2,1,0,0,0,2,0,0,1,0,0,0,0,1,1,1
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data control and privacy,4,0.6200,0.6300,0.0000,0.2500,4,0,2,0,2,0,1,0,0,3,0,1,2,1,0,0,0,3,0,1,0,0,2,0,0,0,0,2,0,0,4,0,4,0,0,0,0,1,3,0,0,0,0,0,3,1,0
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data privacy issues,7,0.6429,0.6500,0.0000,0.5714,7,0,4,0,3,0,2,0,0,5,4,1,2,0,0,0,0,3,0,4,0,1,6,0,0,0,0,0,2,1,4,4,3,0,0,0,2,1,2,2,0,0,0,0,2,0,5
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data privacy violations,7,0.6443,0.6400,0.0000,0.2857,7,1,0,1,5,1,3,0,0,3,4,3,0,0,0,0,0,2,1,4,0,1,3,0,1,0,0,2,0,2,5,4,2,1,0,0,2,1,2,2,0,0,0,0,5,0,2
ecb3b9b7-e8ce-404f-8ea4-e14a0cb586f1,What is another dangerous outcome you can imagine happening from AI? What would need to be true for that to happen?,Privacy and security concerns,Data security risks,8,0.6162,0.6500,0.0000,0.1250,8,1,2,0,5,1,1,0,0,6,4,3,0,1,0,0,0,4,1,3,0,1,6,0,0,0,1,0,1,1,6,4,4,0,0,0,2,2,3,1,0,0,0,0,2,0,6
