Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5
92789a81-9f4d-4677-9be0-87a4d01a6e13,Thinking rationally with human emotions.,Neutral,Loss of empathy and compassion,,,,
4e5edd1f-207d-4f81-b054-3d556e8cff5e,african culture of training their children,Neutral,Loss of cultural traditions and rituals,Other,,,
84f6ee9e-8906-4641-8368-007aeed33e43,"community

",Neutral,Impact on family and community bonds,,,,
3e2d86a0-0463-4d1f-8817-bff401e46377,my native(dialect) language Luo ,Neutral,Loss of language diversity and dialects,,,,
e7533f65-992f-4519-97a8-a74a0e39dd2d,Advanced AI will lead to not people supporting one another in times of need.,Neutral,Loss of empathy and compassion,,,,
25ea5959-3134-4d3e-9f94-4e31b934ac3f,Community,Neutral,Impact on family and community bonds,,,,
3bff9759-ab91-4ae2-a9dc-2d82aa090aa4,Festivals,Neutral,Impact on traditional festivals and celebrations,,,,
a924301a-9363-4d89-a3c8-103547c550f5,Food culture is losing because of advance AI in future I'm worried about also I'm worried about loneliness of people becoming more.,Negative,Diminished human interaction and connection,Impact on traditional food and culinary practices,,,
1c76a043-64cd-4a90-8ae2-779b9d55abf6,I suspect that AI will not have the wisdom of the human mind when making decisions related to bringing up a child. ,Negative,Other,,,,
37083d40-cbe1-49d2-a57b-b28d6b920938,Immorality and increased in crime,Negative,Loss of cultural values and morals,,,,
872fa11f-ac34-40d2-8df1-8c8d4713acd0,Lack of full protection over the country's monuments,Negative,Impact on cultural preservation and respect,Loss of historical and cultural knowledge,,,
d4e5facb-f0e4-4924-bbdd-ca9d860fcda9,Languages and diversity.,Positive,Loss of cultural diversity and richness,Loss of language diversity and dialects,,,
c5303e22-d9d7-43d1-8d66-520557285df1,Marriage tradition s.nowadays we following the western  way yet we have our own cultural  ways,Neutral,Loss of cultural traditions and rituals,,,,
805a4ffe-0763-478c-b829-4101eeb51bef,More so the prioritization of English/ Caucasian belief system,Neutral,Bias towards dominant languages and cultures,Homogenization of culture,,,
5f06e308-d07c-4cf9-81ca-0a601ae95935,My mother tongue.,Neutral,Loss of language diversity and dialects,,,,
18258dfb-2b04-44ed-a325-677676a55de6,"No, learning languages will never be useless, because if you don’t know the language, you will never understand all the layers that an AI will always strip away from what is said, and twist the actual meaning until it’s meaningless. An AI will not, in the foreseeable future, be able to understand all the cultural references and translate creatively. One day, maybe. But anything that is based on the current technology, will not be able to translate humour and have you laugh.",Neutral,Loss of cultural nuances and subtleties,Loss of language diversity and dialects,,,
4a832b26-3b1b-45e9-856f-3d4a0672e44c,Nothing much. Living in Singapore is already a multi culture place where we are in a blend of different races and cultures and we respect each of them as they are now.  ,Neutral,Uninformative answer,,,,
f3e0043d-e549-4864-bb00-18b6b3cbd623,Our philosophical knowledge tradition might get lost in the homogenised narrative of AI,Neutral,Loss of historical and cultural knowledge,,,,
55bbbc6a-d471-476d-b9dd-ad8d82ebfb53,"Some rare cultures, such as Chinese paper-cutting techniques",Neutral,Erosion of traditional arts and crafts,,,,
196cf193-cc81-4d06-bf9b-d06047d70bb0,Something as simple as home cooked meals. Recipes passed down from generations to generations in the same family. It is already becoming a world of processed foods and ready made meals. ,Neutral,Impact on traditional food and culinary practices,,,,
38a16317-7802-4962-9049-915f7802664f,The art of thinking out ideas.,Positive,Impact on artistic expression and creativity,Other,,,
5f86ba3d-04ce-486f-88fa-122726020cec,The food and togetherness,Neutral,Impact on traditional food and culinary practices,Loss of cultural community and togetherness,,,
1904d983-c957-48f6-8dda-477fb4686eac,"The ones you mention worry me because, being South American, I often receive responses from the AI with an American character or it gives me solutions that are not feasible in my country.",Negative,Bias towards dominant languages and cultures,,,,
410b7195-cfcd-4fc2-a6a5-ba0f488e861d,The understanding of what is real and what is not,Neutral,Other,,,,
8ab1a018-1533-481b-a8b8-e0be1332ac10,African indigenious languages,Neutral,Loss of language diversity and dialects,,,,
4b48d4c0-540c-4c1f-9ffb-887d39311d5b,Art,Neutral,Erosion of traditional arts and crafts,Impact on artistic expression and creativity,,,
65adf924-69fa-452d-adda-ae73bde5f8c7,Everything would be westernised,Positive,Homogenization of culture,,,,
f0f67abe-f8be-4797-b899-3fd4dfae3c94,Exactly that. The prevalence of English and the western perspective becoming even more dominant. I really dislike that.,Neutral,Bias towards dominant languages and cultures,Homogenization of culture,,,
2c5fabfc-4068-4283-85c3-6d716af73788,"Food, music",Neutral,Impact on traditional food and culinary practices,Impact on traditional music and dance,,,
4c18ad34-71c2-470f-bd58-1e11ccf6aa5d,Good morals and social events.,Positive,Diminished human interaction and connection,Loss of cultural values and morals,,,
e27823e1-d616-4ff8-bb2e-1c8b3408f26e,Humanistic Spirit,Neutral,Loss of cultural identity and uniqueness,,,,
c5d827cd-59fd-4719-b0d9-f0733532dba5,I think AI can accommodate for culture and we do not need to worry about culture loss due to AI. There will be culture loss due to us Humans though.,Neutral,Other,,,,
e0fca0f2-209a-4b28-beee-2bbfbf3315f5,"In our culture, there seem to be many people whose jobs can be replaced by AI. Because it is an industrial society, not a traditional society.",Neutral,Other,,,,
8f7d5aba-7457-42b0-af04-eb2b8547077b,"It does not know emotions and hardship and does not feel lose. I would be most worried about our historical food, our tradition and customs and they life we lead in our culture. ",Positive,Impact on traditional food and culinary practices,Loss of cultural heritage and legacy,Loss of cultural practices and customs,,
f8816310-3e3f-4146-8606-c5cfea14c1c9,"My religion, which is very important to me",Neutral,Impact on religious and spiritual practices,,,,
72cbd495-3995-4968-badc-9bdc8233e7f3,Not being a good representation of all the cultures and diversity the world has to offer,Negative,Impact on cultural representation and inclusion,,,,
5f279506-b270-48f1-b422-33dac775cbcb,"Obviously those biases are bad, but I also don't care about losing aspects of culture either. Again, I believe in values that should be universal.",Neutral,Uninformative answer,,,,
91ac6d28-3420-4e17-913c-c8be491adec4,Religion and tradition,Neutral,Impact on religious and spiritual practices,Loss of cultural practices and customs,,,
922bee8b-335c-4e64-bd9e-3097420fe1ea,Religious traditions,Neutral,Impact on religious and spiritual practices,Loss of cultural traditions and rituals,,,
dac545a2-8916-4c11-a19f-cf4c8e640bd3,The African perspective from AI because it dies have a  western bias as it answers questions ,Negative,Bias towards dominant languages and cultures,,,,
3e24c25a-edee-4f7f-a597-04b2f23a7d42,"The cultural things that involve the presence of humans to be able to be celebrated, i don't think AI should be part of a nations culture and traditions.",Negative,Loss of cultural traditions and rituals,,,,
a54bd227-89d2-4625-953e-440ce6ec7c17,The disappearance of the concept of family makes me unhappy,Negative,Impact on family and community bonds,,,,
9f021788-a1ad-49b3-8ff4-61a2f3c1ecd3,Traditional cloth,Neutral,Impact on traditional clothing and fashion,,,,
ec389e85-c064-4609-9b49-40c035eef749,"Truly, AI are not well equipped with different cultural details. It still has a long way to go if it were to be fully implemented. Otherwise it would cause a lot of misinformation and also be weaponised to attack another group",Negative,Other,,,,
82758e2c-a5aa-457e-8dd5-e61f3cd5fad0,Understanding ,Neutral,Other,,,,
51cdfbd3-40a5-4630-b81f-615d75c44f55,"Values such as freedom and truth

",Neutral,Loss of cultural values and morals,,,,
1cde5c22-da0d-4c07-9f0a-21f0e5c3ced1,"maybe the language

",Neutral,Loss of language diversity and dialects,,,,
be5ab625-cca1-4a48-a660-2544473ebb25,Basically most of closed-knit community.,Neutral,Loss of cultural community and togetherness,,,,
0bb347ef-d820-41ac-86d3-f103e06e99d1,Compassion ,Neutral,Loss of empathy and compassion,,,,
c40cee6f-5dbe-457d-8fec-4ee8c2050e25,"I'm not worried about losing culture. Human is just a passer 
passer-by in the long history of earth. Ther have been many culture lost in the history and we human keep moving on",Neutral,Uninformative answer,,,,
d15fbc21-a4c2-4cba-9100-ff8d097ed36a,Originality,Neutral,Impact on artistic expression and creativity,Loss of cultural identity and uniqueness,,,
2b0f0b48-1e1a-4400-921e-f0e3af5cd2aa,Our language which ai has no idea of communicating ,Negative,Loss of language diversity and dialects,,,,
f72f0008-1f9e-4cd5-8840-a2046fd9342e,The English language.,Neutral,Bias towards dominant languages and cultures,,,,
6df27c2f-b3d5-4da0-b9b2-5abaa8796d35,The smile in the middle of the storm. Looking at the good things in life when you are experiencing v=bad events in your life. ,Neutral,Other,,,,
a2efa1bc-56fb-4dc3-9065-c2adf28e9073,"This is not something I have really thought about deeply. I would perhaps be afraid of anglo-dominance, but I think the bigger problem is ensuring that AI transmits honest, accurate, trustworthy information and is not used for dominance or manipulation. ",Neutral,Bias towards dominant languages and cultures,Impact on cultural representation and inclusion,,,
6cafdbaa-396d-4f22-815b-67dc3a098812,"losing history facts of my culture, and my people.",Negative,Loss of historical and cultural knowledge,,,,
2aee6b49-c23b-4985-9973-d6a4cb7d9409,"As a Christian, I cannot imagine AI playing an important part. How can AI be programmed to pray in faith and through the Holy Spirit. Not possible. ",Neutral,Impact on religious and spiritual practices,,,,
c3a34bc5-647b-4459-a388-eac143da89cd,Creativity,Neutral,Impact on artistic expression and creativity,,,,
ceeb9e0b-af01-4118-9148-7ccab68b08f0,Creativity ,Neutral,Impact on artistic expression and creativity,,,,
1640d05e-a457-4621-8a46-9a906b81251b,Cultural Identity. What makes us blacks or defines us is very important to me. AI algorithms do not take these into consideration. ,Neutral,Loss of cultural identity and uniqueness,,,,
96b9d6f3-7995-4efa-bac7-78af6af321f2,Gathering  ,Neutral,Uninformative answer,,,,
b8537310-8e64-4923-8ef1-ae40a753c790,Helping nature and natural food.,Positive,Impact on traditional food and culinary practices,,,,
b7856997-db76-4a89-9188-d3f8bcf32436,I am concerned that AI will provide more generic responses or solutions that cannot be applied in the historical and current context of the country of origin of the mandate.,Neutral,Loss of historical and cultural knowledge,Other,,,
d7454129-6df1-497a-b0f7-938471ca6a68,"I think festivals might be lost in the future because for AI, it may seem that festivals only are a waste of resource and money.",Negative,Impact on traditional festivals and celebrations,,,,
ac0f2355-5741-438d-8d7f-9d3a193ec0c3,Moral values such as selflessness ,Neutral,Loss of cultural values and morals,,,,
fccea8e3-d00d-4aed-9898-12d86ee4da4d,Our religion ,Neutral,Impact on religious and spiritual practices,,,,
2e55ace0-bc52-4cd8-af21-8617a5058af0,Regional Language,Neutral,Loss of language diversity and dialects,,,,
eca67890-39cd-4984-88b7-b62621a9fcb8,That people do not help each other and that there are always arguments,Negative,Diminished human interaction and connection,,,,
da75a24d-c7ec-40e7-b6b8-8af65ef60067,"The ingenuity of life, what is real and what was made by a computer, I think things will be simpler and blander because of AI",Neutral,Homogenization of culture,,,,
7db04215-f7b4-4c94-b2f1-20797a5ee3f0,"When we greet people we say ""Vanakkam"". Guest are offered food ,  hot drinks such as tea, coffee. Rice is our staple food taken along with sambar, Rasam and poriyal.

Pongal is the festival celebrated in our culture. This is basically the festival of harvest. The festival is celebrated even if there aren't any farmers in the family. A recipe, also called Pongal is made in preferably clay pot and it is made to overflow from the utensil, signifying abundance. Sugarcane and other fruits are placed ",Neutral,Impact on traditional festivals and celebrations,Impact on traditional food and culinary practices,Loss of cultural traditions and rituals,,
1f8d9935-c58c-47f6-8c13-da088d406ec7,kindness.,Positive,Other,,,,
4d8edc38-88ea-4133-a7a1-29ae7a04d916,AI won't care and know the value of our culture.,Negative,Loss of cultural identity and uniqueness,,,,
45f36cae-5b82-41a1-ab33-7901956ecbf7,Akzente oder Wortspiele die nur Deutsche verstehen,Neutral,Loss of cultural nuances and subtleties,Loss of language diversity and dialects,,,
201dceb7-f7d1-4d8d-96a9-9aaea0087c7e,"Family privacy, if AI leaks what you do thats a NO.",Negative,Impact on family and community bonds,Other,,,
324cbed8-ecbc-4a33-ad86-9ef29d50aec3,"I would be a shame if AI promoted a culture of rational atheism, and that religious viewpoints on the world such as those of Buddhism and animism (Shintoism) become considered to be primitive and incorrect. ",Negative,Impact on religious and spiritual practices,,,,
9e670f41-50ce-4a2a-9130-d6a92e291753,Language ans food,Neutral,Impact on traditional food and culinary practices,Loss of language diversity and dialects,,,
250ed0f2-25de-4027-abf9-470de7eaf00d,Let the idioms be lost,Neutral,Loss of language diversity and dialects,,,,
4b3e7404-040c-45ae-a885-7b074e2aaba3,Multiculturalism. Everyone is the same.,Neutral,Homogenization of culture,,,,
9a9d529b-7afd-4064-911c-abb41417f283,My language,Neutral,Loss of language diversity and dialects,,,,
6ae036ca-6b45-49e4-8d7c-27e348c7ddc4,My language,Neutral,Loss of language diversity and dialects,,,,
93b0ccb6-25e9-4e0d-a130-06fc75cd2e34,"My origins, the history of my country, my family, my roots",Neutral,Loss of cultural heritage and legacy,Loss of cultural identity and uniqueness,,,
f2ac5f97-7cd7-4f83-b5b5-779347371f76,Personal relationships,Neutral,Diminished human interaction and connection,Impact on family and community bonds,,,
1f46b60c-6f58-433e-90dc-92311334d888,The dialects,Neutral,Loss of language diversity and dialects,,,,
ff153957-f8eb-4eaa-b8fd-92f56baf4693,The way to cook food I guess? Maybe AI will start instilling a way of cooking and recipes will be lost.,Neutral,Impact on traditional food and culinary practices,,,,
fd5e931c-7907-487e-bf09-ae927472a4e1,Western biases for sure would be one of them. Also AI models should be inclusive of all,Neutral,Bias towards dominant languages and cultures,Impact on cultural representation and inclusion,,,
58713a2f-ed4f-4329-9b0a-ecc9959e51a4,dying languages,Negative,Loss of language diversity and dialects,,,,
16513f89-a1ff-4a2b-a3bb-a46b85f998b1,"find to help AI, not real person.",Neutral,Uninformative answer,,,,
184fd9d5-eba7-4321-b576-7ef3f2bdafbd,losing of respect,Negative,Loss of cultural etiquette and social norms,,,,
5c71acd2-08e9-486c-b054-558d641b68e2,making a regular visit to a church,Neutral,Impact on religious and spiritual practices,,,,
c49411ab-c51c-4fd5-9145-4539d6ca6963,my language,Neutral,Loss of language diversity and dialects,,,,
cd62c4fc-04c8-4f6e-a2b8-04d1dd7caf39,"Equality, liberty, fraternity",Neutral,Other,,,,
7fd151f3-0d02-4354-9641-848658def8c4,Freedom of choice,Positive,Other,,,,
59637916-3acb-436b-96d8-13a29914124e,"I am not worried about the loss of cultural elements! If any aspect is lost, it means that it is not the real core of the culture! For example, language is just a form of expression of culture. If it is so easy to lose, it means it is not important!",Neutral,Uninformative answer,,,,
fd268941-2565-4ab0-aace-91ec76c312ec,"I don't want to miss out on things related to my religion, such as praying with the group, and family gatherings, especially on holidays.",Neutral,Impact on family and community bonds,Impact on religious and spiritual practices,Impact on traditional festivals and celebrations,,
070c4ed1-a874-4735-9c2d-0d75e7e61ac8,Losing our freedom.,Negative,Loss of cultural values and morals,,,,
b099faf9-dec9-4582-afb5-51b55bc232ad,"Nothing. In fact, AI would help preserve the memories of our history. AI to me is part of the culture of nowadays.",Neutral,Uninformative answer,,,,
08e767f0-28cd-4cd9-b004-f22d944582ed,Small local languages ,Neutral,Loss of language diversity and dialects,,,,
f1c5925f-ee9c-4c94-8edd-91e1f45827be,"The slang of my country, I feel that it is something that does not translate well",Negative,Loss of cultural nuances and subtleties,Loss of language diversity and dialects,,,
2a02341b-0976-49e1-b34d-d3a7a25d986b,Well I do not have a definite answer for this one but the society might degrade with the use if advanced AI in the future.,Negative,Uninformative answer,,,,
662b7d4d-58a4-430b-8346-0ac51bcb9f65,bond with each other,Neutral,Impact on family and community bonds,,,,
52c3d1cd-acaf-48c3-aeee-b7e28fe45b8f,"AI is a model (among many models that exist and various purposes that they serve) that is fed with data and information that comes from us humans. It could not not contain cultural aspects. I am not worried, it is not an objective in itself to eliminate the cultural aspects of AI, on the contrary, each locale is carefully incorporated.",Neutral,Uninformative answer,,,,
ff2e66bf-9983-4216-ad7b-3cf2b461a132,Everything. People blindly following ai. ,Neutral,Other,,,,
af1fab08-f14e-4304-99fc-19db3fa918e5,I am not really woried about any cultural things being lost through advanced AI. I think generally it is important to think about the fact that AI could lead to loss of creativity.,Negative,Uninformative answer,,,,
23a2dc3b-e965-40d5-ac62-f41c68e6405a,I think less social interactions,Negative,Diminished human interaction and connection,,,,
79a550f9-7007-4623-83ff-811eb938f796,"If everything truly melts into oneness, it'd be terrible. There not one specific cultural things, as long as there's something that's different, it's fine.",Neutral,Homogenization of culture,,,,
220c05d0-d2cc-4864-9217-1db8a8df01b4,Language,Neutral,Loss of language diversity and dialects,,,,
ff6e7ac2-7f24-44d6-aa57-be2c0fec0d2b,Language,Neutral,Loss of language diversity and dialects,,,,
6447578d-13ab-49dc-95ed-666522166db7,Language,Neutral,Loss of language diversity and dialects,,,,
28db0d67-bfbd-4434-9f82-32901f398049,Language ,Neutral,Loss of language diversity and dialects,,,,
9a1f8dbd-5d20-41ce-bf30-f93878ba7a00,Language ,Neutral,Loss of language diversity and dialects,,,,
0b2ea548-1de2-4bac-a0fe-6feafb92d114,Language ,Neutral,Loss of language diversity and dialects,,,,
2183a6d9-f97d-4259-b334-3d0a68bb0e1a,Language ,Neutral,Loss of language diversity and dialects,,,,
d1f8c9ea-62ae-4371-8ed7-010117a8e039,Language ,Neutral,Loss of language diversity and dialects,,,,
b733d177-e9e8-4c04-aca8-d05843e679c4,Our food,Neutral,Impact on traditional food and culinary practices,,,,
2fa7f849-88a5-4878-aec7-11c4a9e97365,"Small island tribes' cultures. They have little representation in written documents, and may be further diluted by AI content.",Neutral,Bias towards dominant languages and cultures,Loss of cultural diversity and richness,Loss of language diversity and dialects,,
665b01da-f02e-4679-be07-c5c3965910b1,The popularization of cultures is distorted and only a business model is sought.,Negative,Homogenization of culture,,,,
00c2e131-11df-42ee-ab29-cd53cc7a9815,Thinking of it I don't think we have something that is a culture thing that AI could replace. Culture comes from the people and that is something AI can't replace,Neutral,Uninformative answer,,,,
a53ec5e9-e3d0-4c20-9ffd-7ab4787c60b6,disunity,Neutral,Loss of cultural community and togetherness,,,,
5eb1e5f8-6b5c-4e81-85fb-9a11b35039e5,"for sure AI will be more popular in English, other languages will have much less number of information",Neutral,Bias towards dominant languages and cultures,,,,
7ecd9a3b-99c3-4e9e-9009-e4c58e019602,language,Neutral,Loss of language diversity and dialects,,,,
c5d7a219-7ab7-4a34-8529-61f9921c98c0,language,Neutral,Loss of language diversity and dialects,,,,
bfaed30e-920d-4a09-9982-44622624e195,language,Neutral,Loss of language diversity and dialects,,,,
8205c86c-fd42-4de6-8c87-fd70d7946fbe,language,Neutral,Loss of language diversity and dialects,,,,
d8ece3e9-079d-445d-9117-2056a6e7a406,language,Neutral,Loss of language diversity and dialects,,,,
124681f4-e011-4ef0-8600-5a476c90b991,language,Neutral,Loss of language diversity and dialects,,,,
e8952211-4a25-4491-a920-c7c3659cc4ac,language ,Neutral,Loss of language diversity and dialects,,,,
7620d22d-0f07-4f29-925e-d2b4509e9156,love spirit,Positive,Other,,,,
bc8f8d95-7a33-4819-b8a6-5ee0be40cd94,the connection,Neutral,Diminished human interaction and connection,,,,
4b78c10d-0375-468e-917d-b204a44a4de6,Exactly what was described before: spreading western (American) biases,Neutral,Bias towards dominant languages and cultures,,,,
a892f29d-c0ae-470d-8820-e406f14299fd,I believe AI cannot replace tradition,Neutral,Loss of cultural traditions and rituals,Other,,,
d8e6c505-7f7d-4d60-a1a2-3fa3608e5a1b,"Marriage. Language, and Religion.",Neutral,Impact on religious and spiritual practices,Loss of cultural traditions and rituals,Loss of language diversity and dialects,,
9863cf07-b353-4d64-b64a-ecc23d5023e7,Religious beliefs ,Neutral,Impact on religious and spiritual practices,,,,
ac04fa16-4001-4d97-a573-9bd14e5d4e1c,family bond,Neutral,Impact on family and community bonds,,,,
9f0d5a6e-9448-45e1-82b6-14e0703c5d9e,"freedom

",Neutral,Other,,,,
d5b929e3-f2f1-4839-bd4a-43e0bf8dcdf2,when advance AI will step in the future. I will be most arried about my family,Neutral,Impact on family and community bonds,Uninformative answer,,,
383524cd-2163-4264-a04f-560554e7be0d,A strictly dichotomous world view which has dominated the mainstream over centurions. ,Neutral,Other,,,,
ece09279-87cf-4420-a504-5bb94e560c49,Family bonds. ,Neutral,Impact on family and community bonds,,,,
77d2bebd-4b1f-41e9-9fa8-0f507acea72a,"Hahahhaha, I've already experienced queer erasure when using AI, that metal can changes my gender/the gender of my partner according to how feminine or masculine the words I use according to western biases.",Neutral,Bias towards dominant languages and cultures,Impact on cultural representation and inclusion,,,
d65b9636-936f-46a8-b67e-f0e09dad524a,"I have being worried about the food service.The waiters and waitress should not be replaced by AI

",Negative,Impact on traditional food and culinary practices,,,,
f83b524b-3466-4af8-9fe2-aef0b52510b5,"I think you are right, currently most of them are from English-speaking countries

",Neutral,Uninformative answer,,,,
3df719fe-653d-4f85-ad5f-2c7db2dfc4e3,Languages ,Neutral,Loss of language diversity and dialects,,,,
f6f94058-98d7-441e-b427-85300251b498,"Morality, that all decisions are based on logic",Neutral,Loss of cultural values and morals,,,,
657bae86-c5a7-48bb-9ba1-028340cfe578,Mostly our language as it has no script and the younger generation speaks mostly in English!,Positive,Loss of language diversity and dialects,,,,
a44bc6fc-7a87-471a-9c3e-138cd604aa37,"Not really anything, as Denmark is culturally close to germany, sweden and norway. Having such a large base for the Datasets make is increasingly likely that danish culture is represented despite the countrys size",Neutral,Uninformative answer,,,,
c9d97de9-2054-4304-a341-7ed302acf44c,"Physically gatherings might be done away with,our decent African life style might be eroded",Negative,Diminished human interaction and connection,Homogenization of culture,Impact on family and community bonds,,
41db4607-b9b2-455a-aa28-86e0bcff4e56,The desire to conquer everything,Positive,Other,,,,
4040ffdc-26b6-4fcb-bc70-507374a18aa9,morals and values,Neutral,Loss of cultural values and morals,,,,
af4f2939-0a52-4a44-9eff-18f648dcf096,sarcasm and the ability to make fun out of any random thing in our daily life,Negative,Other,,,,
dec62ddb-6ff1-471b-b770-1be5147d1e7e,"Caring, because artificial intelligence has no emotions",Neutral,Loss of empathy and compassion,,,,
b2de5661-6466-4da5-a6e1-321f503f0432,Christianity and self dependence on thinking,Neutral,Impact on religious and spiritual practices,Loss of cultural values and morals,,,
27a8ec13-8edc-4ed8-8fde-f80560f67dca,Cooperation ,Neutral,Other,,,,
1b409f3d-3d12-49b5-ae72-d9a625d08d25,Honesty and respect.,Positive,Loss of cultural values and morals,,,,
1dae338b-46e9-4e94-8c0a-27ef9623c7d0,I think the I wouldn't like to loose the human interaction.,Negative,Diminished human interaction and connection,,,,
4fb46291-aa2f-4665-8682-54d5eff2c03a,Mutual assistance,Neutral,Diminished human interaction and connection,Loss of cultural community and togetherness,,,
8b55cd04-dceb-4f1c-969b-5c9238731aaa,"We will keep our culture alive, AI advancements don't have to push themselves in everything in our lives. We don't mind AI not knowing a lot about our culture AI is a tool not a human being. We don't need AI existing where ever we exist, sometimes disconnecting is the most amazing thing.",Neutral,Other,,,,
422dc577-a100-40a2-9b44-0c80e74ca259,Christmas would be more online and there would be no fun after that ,Neutral,Impact on traditional festivals and celebrations,,,,
9954b6bb-2598-4bdb-81db-251cfde194a7,I dont think there will be cultural loss,Neutral,Uninformative answer,,,,
9faee98d-1272-44a2-8306-335023451f07,If i can't use AI as my tools ,Negative,Uninformative answer,,,,
f3d2991c-5957-4601-9bdb-90324415ba3a,Losing my identity as a Christian,Negative,Impact on religious and spiritual practices,Loss of cultural identity and uniqueness,,,
1432e79a-2743-44a2-b5eb-0cdb37c589e8,Loss of faith in god,Negative,Impact on religious and spiritual practices,,,,
20868cae-7be0-4370-8e62-489c6dc9c736,Probably language,Neutral,Loss of language diversity and dialects,,,,
5878c986-2f10-48ef-a47c-4993c76791aa,Small counties cultures ,Neutral,Homogenization of culture,Loss of cultural diversity and richness,,,
02d7f57b-25da-44b4-acb4-96a7c6fed7ce,"Worship 

Dressing

Marriage And relationships.",Neutral,Impact on family and community bonds,Impact on religious and spiritual practices,Loss of cultural traditions and rituals,,
9fc2fbc8-d6a6-4784-8325-09897edaf039,togetherness,Neutral,Loss of cultural community and togetherness,,,,
ea390b63-893a-459f-9913-8eb734a80f94,"I agree, AI is much better in English and French than it is in other languages, even if AI remains mostly neutral it can sometimes have prejudices about certain “third world” countries.",Neutral,Bias towards dominant languages and cultures,,,,
82481d7b-eaa8-4c17-811f-37668838e27e,"I don't think Ai would lead to loss of cultural things, Many Ai models support a lot of languages apart from english , and about the worry of biases, Ai systems can be finetuned or optimised to different regions and culture so there is no need to worry about that
",Neutral,Uninformative answer,,,,
a8ccb4f8-7850-4c00-b3c2-3b0bacc9570b,I don't think we should relate advance of AI and culture in any way. It is just advance of AI and how it will affect the mankind. That's all.,Neutral,Uninformative answer,,,,
3c69c2aa-f164-4d95-b3af-6308b4f227e1,I think i would be worried about losing traditional cooking with ai ,Neutral,Impact on traditional food and culinary practices,,,,
28955341-82f8-444d-b371-b65f695cbcd9,"I'm not very connected to my culture so I'm not very bothered by this. I live in a conservative country when I am anything but. All I care about is that we preserve the values of diversity, inclusion, respect, and elevate the concept of humanity above divisive categorisations of humanity.",Neutral,Impact on cultural representation and inclusion,Loss of cultural values and morals,,,
08130993-a213-4943-8aca-5cd73e35e4c4,authenticity.,Positive,Other,,,,
0a91cae1-6975-4750-8ad9-dbe4a0796923,Dialects ,Neutral,Loss of language diversity and dialects,,,,
a645dba4-4418-4a6e-ab92-c3718a08aaa0,"Music. In light of the recent news about the huge number of AI-generated tracks on Spotify, I am quite sad.",Neutral,Impact on traditional music and dance,,,,
c6e16f5c-4466-48e4-a1db-045c12bd404e,Natural food,Positive,Impact on traditional food and culinary practices,,,,
80b629f8-f8c6-4cf6-8c85-c695defc5b3e,That he doesn't recognize idioms from my language,Negative,Loss of cultural nuances and subtleties,Loss of language diversity and dialects,,,
2e718ce6-0603-444a-9aa9-eff95ce2805b,The most worried thing is loneliness for future where people will be totally dependent on ai and not have any friends or family contact with him,Negative,Diminished human interaction and connection,,,,
51d9460f-96b5-4406-b181-29f3105af6ad,The whitewashing of history. ,Neutral,Loss of historical and cultural knowledge,,,,
a81a5354-341b-45ff-b567-0b5c7fbe2ed0,faith,Neutral,Impact on religious and spiritual practices,,,,
fd69245d-e539-41e7-8290-26edfad12c80,"none. Culture is forever evolving and we should embrace the change
",Neutral,Uninformative answer,,,,
34198b84-e189-43a5-bcd3-69b99e2d4c2e,"AI would be western-centered, but over half of the whole world is not western.",Neutral,Bias towards dominant languages and cultures,,,,
ff012524-1cfc-4935-83b0-0eeb0ff5ab50,Too much frozen food is something to think about.,Neutral,Other,,,,
d5c55d4f-7877-48b0-9b2b-edfd8182cb2a,Wedding parties would be virtual ,Neutral,Impact on traditional festivals and celebrations,,,,
bdbd0d8f-fd0e-492c-b413-8895591e8899,"AI and especially LLMs are about averaging everything. This means losing nuances and that's exactly where culture can be lost. LLMs answers are always the average of their input, making everything mediocre, lacking anything unique. That's why I hate the written stuff it generates. Not flavor, no culture. ",Negative,Homogenization of culture,Loss of cultural nuances and subtleties,,,
69926edb-fa59-49f3-a952-92fcff0a75ac,"I wouldn't worry about any of it, to tell the truth, culture is an aspect that goes beyond the biological aspect of the human being. It is something that has existed since the beginning of humanity and to get rid of cultural components is impossible.",Neutral,Uninformative answer,,,,
67379c13-deb2-49db-a81a-63a24fa5d5c0,Only one ideology will dominate,Neutral,Homogenization of culture,,,,
6f709662-bad1-44a1-a8dc-eb8ade313c50,Respect and upholding the roots of the Zulu kingdom is slowly fading away already,Neutral,Loss of cultural heritage and legacy,,,,
cd35bffe-712b-4e94-b069-458b4e37897e,Traditional ceremonies and community ties will not be there,Negative,Impact on family and community bonds,Loss of cultural traditions and rituals,,,
3fd064e2-867d-4e72-b9b0-38b9b0c91b8b,Unemployment and self thinking losing in future with advanced AI,Negative,Other,,,,
cda041fa-3279-4a4b-a837-05838550dfa0,Western basics ,Neutral,Other,,,,
61918686-f7af-4c4e-a8bf-937cd0e66ea7,conflicts ,Neutral,Other,,,,
901867a8-1bab-4e12-af6c-8f36ad4ca8e1,"AI has no culture because it is a machine, everything would be lost",Negative,Other,,,,
a630b748-f36c-4206-89eb-73162c5f9590,Intangible cultural heritage has no one to inherit,Neutral,Loss of cultural heritage and legacy,,,,
