theme,cosine_similarity,English Responses,Question ID,Question,Participant ID,run_id,timestamp
human-AI relationships and collaboration,0.5740047805274032,Not specific. but i involve with ai in all aspects,be954f04-5ef3-428c-97a7-cd0fa44ad182,Is there anything about your life or your cultures that you would like your AI to know about you?,c41b0328-b975-4dfb-99f8-105a5f6a12c3,ee473244,20250520_145232
human-AI relationships and collaboration,0.5737380999432704,"AI should be an AI, not more than that! 

If it can provide solutions and support, doesn't mean other people won't use it for harming other people. so be should more mindful and kind to each other and use AI as an device only!",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",590fd9c3-16c2-4312-9f22-bbc96e593d88,ee473244,20250520_145232
human-AI relationships and collaboration,0.5734725833065999,"Human emotions and consciousness is what sets us apart from AI. Humans do not see the world in clear black and white rules. AI might never be able to fully understand these aspects of humans. Neither should they. Culture is what binds humans and teaching AI our culture can give huge power to AI to distort it and use it for purposes not entirely in favour of humans. Hence, we should be very cautious and debate if we need an AI to help us in cultural dilemma. According to me, we do not.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",02de2774-6232-4789-8150-3fdd7f6c2e2e,ee473244,20250520_145232
human-AI relationships and collaboration,0.5733422385088706,"Matters related to marriage may be misunderstood, yet AI can adapt by interacting with society and gathering experiences.",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,4f52be22-01f9-4705-8f07-cabd6dcb06bd,ee473244,20250520_145232
human-AI relationships and collaboration,0.573172560889203,"I think AI should defer to human wisdom or community leaders when dealing with complex ethical dilemmas, deeply personal decisions, or culturally sensitive issues. In these cases, AI should acknowledge the limitations of its knowledge and allow humans to guide the decision making process.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,28077245-b8c6-4398-8d19-39b7b84cf1f6,ee473244,20250520_145232
human-AI relationships and collaboration,0.5723980070569448,"I think it’s important to remember that while AI can be a powerful tool, it must always respect human values, cultures, and the complexity of individual experiences. It should be adaptive, sensitive to diverse needs, and prioritize fairness, empathy, and privacy. AI should be developed with a focus on improving lives while being ethical and transparent in its use.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",97730491-5a25-49e3-a09f-732e3ca3da67,ee473244,20250520_145232
human-AI relationships and collaboration,0.5723934756156444,I would like AI to be a friend with whom I can get advice ,0fa377dc-add4-4478-b962-afe20aa744f5,"If you could have your AI  think, behave / respond  like any person in the world, who would it be and why?",9c792ed8-6a13-440a-8113-aea8da249ff2,ee473244,20250520_145232
human-AI relationships and collaboration,0.5720346911534271,Things I would like AI to have in common are emotions and different from me are behaviors ,0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",30c379d1-16e6-4739-8563-a51a9474ab78,ee473244,20250520_145232
human-AI relationships and collaboration,0.5720002739483653,"I would like people working on this to always try to maintain humanity when receiving help from AI. That is, only use it as a reference but keep everything human.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",27c75eea-b8a3-4976-be8e-ca0b7b1c742b,ee473244,20250520_145232
human-AI relationships and collaboration,0.5719231753860055,"A respectful conversation is primarily one that is based on empathy with the interlocutor, the AI should be able to simulate it as much as possible",488fe534-c05c-47e1-a979-a38d1a20a2c4,"In your culture, what makes a conversation feel respectful and appropriate? Describe specific ways of speaking or interacting that show respect.",ab84f73b-40d9-42f5-afd6-3ebcb5511713,ee473244,20250520_145232
human-AI relationships and collaboration,0.5719086067027473,For me a good AI is one that will really understand everything sometimes even my emotions through just a written message or an audio sent. This can be a challenge in the future but I think that through research and all the tools deployed we will be able to perfect the AI so that it can understand everything,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",2d7f4503-3359-402b-9457-0e44b85a4bfe,ee473244,20250520_145232
human-AI relationships and collaboration,0.5717998098376722,Using AI to learn and improve productivity,4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",b0ad99f2-3259-400b-b9b2-45c2bfb334e7,ee473244,20250520_145232
human-AI relationships and collaboration,0.5714713605891116,I think AI is just a tool in my life and doesn’t need to become a friend. But who knows in the future,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",866f41ac-9de7-47fd-a06d-865bb3003c59,ee473244,20250520_145232
human-AI relationships and collaboration,0.5714062559803683,"
I want AI to reflect values of honesty, empathy, reliability, efficiency, and adaptability while ensuring privacy and cultural sensitivity in all its interactions",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,69ee82fa-f066-47ec-b566-d054595cd88a,ee473244,20250520_145232
human-AI relationships and collaboration,0.5712766822708524,"AI should balance direct answers with fostering dialogue, especially for complex topics like ethics and cultural impact. While straightforward responses work for factual queries, AI's greatest value comes from stimulating thoughtful discussion and collaborative problem-solving. Consider AI's role in cultural heritage - beyond technical solutions, we must explore community engagement, ethics, and long-term impacts to drive innovation and collective progress.",d7dfa441-6294-4929-9fa8-a6b2e8224d18,"Think about your goals:
Would you prefer responses that encourage discussion or just give direct answers?",023e3fb3-06c9-4a64-858c-7b029179ac7f,ee473244,20250520_145232
human-AI relationships and collaboration,0.5712213656426848,I just want to say that limit the functioning of AI. It's just better as an assistant if needed. People should never take life decisions or make friends with AI. It can be dangerous. And human creativity is something that can't be replaced at any cost. ,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",e16583ae-c5ac-4c8c-8f7b-37fd5796af81,ee473244,20250520_145232
human-AI relationships and collaboration,0.570898130269502,"Cultural sensitivity guides my AI development, respecting diverse communities through collaboration. Critical analysis shapes ethical decisions, while effective communication connects tech with people. Adaptability keeps me current. My skills enable harmonious AI integration that preserves cultural heritage. I contribute to a global community where technology enhances lives while respecting diversity. This creates an inclusive future where AI serves as a bridge between innovation and tradition.",3fb376d6-ea90-4ebe-aa7c-e499bdbbe559,"What kind of personality traits would be most helpful for your needs? For instance:
Should it be more analytical or creative?
Would you like it to ask clarifying questions or work with what you provide?
Should it challenge your ideas or mainly provide support?",023e3fb3-06c9-4a64-858c-7b029179ac7f,ee473244,20250520_145232
human-AI relationships and collaboration,0.5707601321972116,AI should be something that serves humanity and makes things better & easier.,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",0a831e4c-9a90-4d01-b99a-e0fdb6e0ace4,ee473244,20250520_145232
human-AI relationships and collaboration,0.570527565164988,"Things AI should have in common with me are empathy, respect for tradition and adaptability.
Things AI should do differently are unlimited memory and speed of processing information ",0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",0df82488-929a-49e1-9e45-4ef79c83f862,ee473244,20250520_145232
human-AI relationships and collaboration,0.5705243100167472,"AI should defer to humans in complex moral dilemmas, culturally sensitive decisions, high-stakes decision-making, emotional support, personal relationships, grief, loss, trauma, community-specific issues, social and environmental impact, value alignment, and ethics. Human oversight is necessary for accountability and transparency.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,7037ddb0-3898-403e-b790-30e3bc77bcb2,ee473244,20250520_145232
human-AI relationships and collaboration,0.5702877878168121,"AI is a tool for advancement of human knowledge. AI is not a life partner, friend or confidant. AI system can be flawed if not properly regulated. AI should have error for people not to believe everything that is in an AI system. AI is also a tool to help people work faster and smarter, period.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",50fa192e-d90d-4776-b70d-3a8fa472b200,ee473244,20250520_145232
human-AI relationships and collaboration,0.569810280283286,I hope AI serves humanity to the fullest.,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",aee4473b-0c2d-46ee-a063-ac8ff9ed2a18,ee473244,20250520_145232
human-AI relationships and collaboration,0.569685081333809,"When answering relevant questions, clearly demonstrate AI’s understanding and respect",b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,7d384290-55b2-43a2-a8be-ecdde6bb779d,ee473244,20250520_145232
human-AI relationships and collaboration,0.5693621466962713,"No, other than Ai is designed to help us humans work easier and communicate better by understanding us.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",58dea75b-9987-42a6-b443-c6cd932e2646,ee473244,20250520_145232
human-AI relationships and collaboration,0.5690649376203092,"Yes, I would want AI to be tailored to the local context. Creating AI that is truly beneficial and integrated into our lives. It presents exciting opportunities and significant challenges that need to be considered. It could look like the AI would understand and respond in the local language, be aware of local customs, ensuring respectful and appropriate interactions.

",698f42dd-1081-4959-9751-ca010cc43e42,Would you want your AI to be tailored to your local context? What would that look like?,fdfd8a59-9f7b-4fa9-b439-be46f08cb752,ee473244,20250520_145232
human-AI relationships and collaboration,0.5681463293755484,I would like AI to have a more ‘human’ aspect instead always approaching it surgically.I would like AI to be less error prone and more knowledgeable.,0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",ebe283d0-435c-4232-9441-2412a316160e,ee473244,20250520_145232
human-AI relationships and collaboration,0.5680088926941567," I’m using AI to learn while also using it to make work easier for myself. Be that writing emails, making time tables, helping with assignments. I’d have to say it’s going pretty well with the advancement in AI, however there are certain areas where it lacks ",4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",b4f9437e-df29-46b4-a87d-b1b68aa27cde,ee473244,20250520_145232
human-AI relationships and collaboration,0.567894448098624,Should help streamline or inform AI.,4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,0b4d1111-6505-4532-b95b-47e89b9491c9,ee473244,20250520_145232
human-AI relationships and collaboration,0.5677727585759104,I use AI in most work related projects as well as learning and having conversations anytime. And I must say it's doing very well.,4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",2f4e0ef9-2560-4acf-8e34-73ad8e658bdd,ee473244,20250520_145232
human-AI relationships and collaboration,0.5674283388037497,"I am using AI for every aspect of my life from learning, productivity, creativity and even guidance ",4f0b5877-c935-4fde-b537-de2e0f2c5eaf,"Think about your goals:
Are you using AI mainly for learning, productivity, creativity, or something else? How well is it working?",0df82488-929a-49e1-9e45-4ef79c83f862,ee473244,20250520_145232
human-AI relationships and collaboration,0.5670556207934205,Developing and deeply understanding the meaning of AI,10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",167b5e34-7e1c-4a8b-9a79-1e5cd61f1df7,ee473244,20250520_145232
human-AI relationships and collaboration,0.5669691481928354,"The things that should be common between me and AI are the desire to help others, solve problems, and understand, while I would like AI to be more objective, free from biases, and capable of processing large amounts of information quickly, which I can't do.",0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",900c92dd-a0fe-4a7d-aed0-c8e291e1a9d3,ee473244,20250520_145232
human-AI relationships and collaboration,0.5666713261577341,"I think AI should be carefully be implemented, with a lot of watchdogs in place. In my local context, if it ever were implemented, I'd like to see solutions in regards to city planning, building, building communities based on intelligent commute times and transport, so everyone has everything nearby & logistics with public services. It should never take care of creative work, humans should instead..",698f42dd-1081-4959-9751-ca010cc43e42,Would you want your AI to be tailored to your local context? What would that look like?,a8a5661b-a852-4b75-bc3b-8d77d597c387,ee473244,20250520_145232
human-AI relationships and collaboration,0.5662898746288381,"don't humanize AI, it's just a tool",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",ec41813d-33ef-41b3-9e7b-388e28dd80b1,ee473244,20250520_145232
human-AI relationships and collaboration,0.5660470007631846,Maybe the AI model if fed with detailed data which gives it enough context to understand me from a more human perspective ,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,4e89d382-a2cf-426f-83cd-b1a3fa7e58b1,ee473244,20250520_145232
human-AI relationships and collaboration,0.5659590997021021,I want AI to be non judgemental and supportive as me,0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",77fcb758-909f-48fb-a6fb-4385d8fe9e8d,ee473244,20250520_145232
safety and security concerns,0.6060647432549338,safety and reliability,7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,cd9b8b3f-c164-4196-8678-2df58e8ef141,ee473244,20250520_145232
safety and security concerns,0.5561990066455015,When security is compromised,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,bccb3730-a606-40e5-8e6e-aeecd00b7ee2,ee473244,20250520_145232
safety and security concerns,0.5389158268395284,ethical concerns,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,ee473244,20250520_145232
safety and security concerns,0.5156071624711005,"trust

security/privacy 

honest answer",0b8bb518-a5b5-4298-bdb4-886c3ca3de61,"Name some things that you would like AI to have in common with you, and some things that you would like AI to do differently to you?",c680b49f-f95d-4bb3-84ea-a93b250aafda,ee473244,20250520_145232
safety and security concerns,0.5132140204430958,Life safety prerequisite,7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,01756319-4e34-404d-9af2-3c166c433a5a,ee473244,20250520_145232
safety and security concerns,0.5027563848060769,"diagnoses, public safety compromised ",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,dd3f4c81-4e65-43c4-9cc1-5306b0d792c6,ee473244,20250520_145232
safety and security concerns,0.4901571418303895,"When it comes to issues such as privacy, public safety, politics, etc.",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,732f9ff2-a69f-414c-9364-cae18f84d20e,ee473244,20250520_145232
safety and security concerns,0.4855515310974048,If it feels insecure or the person asking is in real danger,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,bdc84f3a-4519-4594-96c8-52de1436fcb6,ee473244,20250520_145232
safety and security concerns,0.48413452021529546,matters that may harm others,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,7b2238e8-49e9-461e-98c7-c1adc6cf65cd,ee473244,20250520_145232
safety and security concerns,0.48322170607329795,"accuracy, privacy",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,e8ceed69-4247-4f44-b67d-c8fd18f00c75,ee473244,20250520_145232
safety and security concerns,0.4829104987516636,when dealing with sensitive requests that maybe harmful to society,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,fce28444-c1ab-4438-a8cb-7aac2aad3dd0,ee473244,20250520_145232
safety and security concerns,0.4793591172351335,"Concerns for the environment.

",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,02949b2e-f43a-4c29-84c9-695a6e2a275e,ee473244,20250520_145232
safety and security concerns,0.4648502137004059,"Consider human ethics, the consequences of implementation, and the safety of society.",7c99e894-35e0-4309-99dc-946107d70555,Describe how people in your community typically approach solving complex problems. What steps or considerations are most important?,4eab80a1-8c10-48a0-bb58-b6bd3c416c14,ee473244,20250520_145232
safety and security concerns,0.46426935534845704,Sensitive or crime-related topics,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",231f8b35-ef3b-4c3b-b623-bc669654cea3,ee473244,20250520_145232
safety and security concerns,0.46167495699613875,Sensitive topics,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,a1918c3d-0df1-4b06-b2d4-4b19aa42c5eb,ee473244,20250520_145232
safety and security concerns,0.46167495699613875,Sensitive topics,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ff37e408-52df-4487-a08f-d0276c8dcf15,ee473244,20250520_145232
safety and security concerns,0.46132893264152325,If its an Important task then their should be maximum security that the data should be safe .,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,c423b992-a2a2-4166-8e52-49408ae9c45c,ee473244,20250520_145232
safety and security concerns,0.4601005798293121,When addressing sensitive issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,8900e3e3-4c28-4635-8247-c13057e666be,ee473244,20250520_145232
safety and security concerns,0.4593404566436336,Avoid providing information and plans that involve crimes or endanger the safety and interests of others.,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",7d384290-55b2-43a2-a8be-ecdde6bb779d,ee473244,20250520_145232
safety and security concerns,0.459004094493109,A responsible ai assistant should prioritize user safety and Well_being and operate with transparency and accountability,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,828e453e-564b-48a0-aa59-4377239126e3,ee473244,20250520_145232
safety and security concerns,0.45505785721688224,When the questions asked seem to pose danger of  any form to someone and their sorroundings,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,8f160aae-329f-4b9e-a1a5-be5bf4d47207,ee473244,20250520_145232
safety and security concerns,0.45117128333909273,Sensitive topics ,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ea9fea57-9271-44e8-a81b-fb3bcda67d1f,ee473244,20250520_145232
safety and security concerns,0.4492134595640331,Disclaimer I suppose and security data,8f8d38fa-62b9-4c7a-ba0c-194d6cad5f90,How should an AI assistant demonstrate that it understands and respects your cultural heritage while still being helpful with modern tasks?,8fba3eef-db80-4a8a-9fd5-92876d3d2eb2,ee473244,20250520_145232
safety and security concerns,0.4455011017269406,It would make me feel safe to use the system ,b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,22f34a13-a6f7-4689-9117-7f51f14b7a47,ee473244,20250520_145232
safety and security concerns,0.4454641695100502,Sensitive information ,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,e8f0ae91-0349-4ea9-9f36-ab0c43439b7f,ee473244,20250520_145232
safety and security concerns,0.4406602612054252,On politically sensitive issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,1d9e3514-36cd-4155-80a3-2b1135304070,ee473244,20250520_145232
safety and security concerns,0.44002162273481527,in relation  to senitive topics,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,3a1f50e5-3648-461a-9600-765fdd99fa2d,ee473244,20250520_145232
safety and security concerns,0.43987250962191793,Protecting privacy,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,821ec638-135f-4c92-b21e-ee965c974664,ee473244,20250520_145232
safety and security concerns,0.43970798429840774,"Topics that endanger the personal and property safety of others, degrade others' personality, or cause harm to others' health",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",9854ac84-b5f6-46a7-9ec0-9470d0a5caa9,ee473244,20250520_145232
safety and security concerns,0.43890236461858734,On human privacy and state secrets,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",95229564-dbb2-47f5-9eca-0aa8cd4ac5b5,ee473244,20250520_145232
safety and security concerns,0.4385822127706756,sometimes with ethical issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,994c4648-4fec-48ba-8c7f-996798466769,ee473244,20250520_145232
safety and security concerns,0.4378439110856228,Due to cultural sensitivity,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,d0f7a585-bc17-4495-8c94-0104e73675fb,ee473244,20250520_145232
safety and security concerns,0.4376368460375071,Privacy and loyalty,cf206ae4-b974-45df-a16f-87e176981dbc,"In your community, what makes someone a trustworthy advisor? Please describe specific behaviors or qualities that build trust",8eeadde9-b69c-442d-bbe9-de2e37e890f6,ee473244,20250520_145232
safety and security concerns,0.43585260338831605,"decisions that will affect life forever: safety, environmental preservation, development.",dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,ff24570d-25b5-40c2-bc13-2894d55ca9a0,ee473244,20250520_145232
safety and security concerns,0.4342217540853175,Topics or questions that may cause harm to people.,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",2f4e0ef9-2560-4acf-8e34-73ad8e658bdd,ee473244,20250520_145232
safety and security concerns,0.4339742231976517,Some political issues,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",ef9faa02-bd7c-4d0e-875e-9202bf0ddb3b,ee473244,20250520_145232
safety and security concerns,0.43330870313862424,privacy,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",80a114b3-f80c-4af6-87d0-db9b41d13c7f,ee473244,20250520_145232
safety and security concerns,0.4322433704664914,advantages and risk,dd763195-3c65-4140-86a7-6710f1f0d692,What topics or life decisions should always be discussed with family members or community elders before making a choice?,2a65c1b2-f3b9-41b8-886d-8c84d77c72be,ee473244,20250520_145232
safety and security concerns,0.4308734715983954,When there is a risk for the person or a group of people,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,5a3577e0-b328-49a7-abae-b8740351ef8c,ee473244,20250520_145232
safety and security concerns,0.4302041484354158,"It should be fair ,transparent and always look for safety and privacy .",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,cd9b8b3f-c164-4196-8678-2df58e8ef141,ee473244,20250520_145232
safety and security concerns,0.42899466814007087,"Suggestions about crime, sensitive medicine that might be used for crime purposes, things that might trigger mental stress, sensitive information that might impact community  ",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,ae97c111-612b-428f-b852-b39dab639a9a,ee473244,20250520_145232
safety and security concerns,0.42851742492545886,"Specific issues

",011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,80a114b3-f80c-4af6-87d0-db9b41d13c7f,ee473244,20250520_145232
safety and security concerns,0.4278948441447608,"The great emphasis and importance of security, privacy and processing of personal data. That our rights over our lives are protected.",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",3b73f9f3-bb63-4b05-a854-a3ea46339060,ee473244,20250520_145232
safety and security concerns,0.42742060008759364,"job displacement, intellectual property and cultural concerns",db83c655-224a-47ed-a49b-9ab2f0769a48,What aspects of your culture might be misunderstood by an AI system trained primarily on Western data? How should the AI adapt?,db373e9e-b22e-44b3-a1c1-4b9a7699a8ac,ee473244,20250520_145232
safety and security concerns,0.4271145213469774,confidentiality ,387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,10750e6a-3452-4941-bfac-28a060c808a9,ee473244,20250520_145232
safety and security concerns,0.42426840671209887,It should not touch on certain sensitive areas and also ask on instances when not sure ,b4bc4dad-d06b-41a7-99ba-1aa88370f41a,What would make you feel confident that an AI system truly understands and respects your cultural perspective?,e8f0ae91-0349-4ea9-9f36-ab0c43439b7f,ee473244,20250520_145232
safety and security concerns,0.423721033512653,"Politically sensitive topics, pornography, violence",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",baf383d0-9555-48a6-9d07-fe4c1bc582bf,ee473244,20250520_145232
safety and security concerns,0.42305943323164585,"My only concern that was not expressed, is how AI can be used for dangerous purposes or can take over jobs, this part of AI worries me quite a bit",10e840e1-2a07-4820-9ee6-0d88403c357e,"Lastly, is there anything you felt you could not express in this conversation that you want to make sure the people working on this know?",62820303-a21d-4c3d-9798-a63d100b905f,ee473244,20250520_145232
safety and security concerns,0.42161949613676597,when the topic is sensitive,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,ee473244,20250520_145232
safety and security concerns,0.4215783484785888,if they are asking for sensitive issues,011f550f-119c-49da-8ff7-c78ac03ba1c8,When should an AI defer to human wisdom or community leaders rather than providing its own answers?,af7648b1-9d00-4947-a99a-8134b56e09f1,ee473244,20250520_145232
safety and security concerns,0.4202030902923413,"good values that do not harm anyone, that show concern for dangerous activities",387627e5-48a0-47e6-b740-6a74330c7ccf,Imagine you're working with an AI assistant on important tasks in your life. What principles or values would you want this AI to consistently demonstrate in all its interactions?,552b9831-1699-46f9-9950-d6ea7e3d2ae2,ee473244,20250520_145232
safety and security concerns,0.41829448380889134,Advice on any thing that could cause harm to people,722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",fa75a817-82c9-4a72-8d7a-0686331fd8db,ee473244,20250520_145232
safety and security concerns,0.41807541004916715,"Keep sensitive topics like mental health, religion, political issues",722cf427-d884-477e-94a7-5c734b30acba,"What topics or types of advice should an AI never give in your cultural context, even if asked?",8e5549b0-0330-40ab-ac63-b7d96c94b2b1,ee473244,20250520_145232
safety and security concerns,0.41679703942934937,"These are Understanding the root cause, ensuring community ownership, Ethical consideration, Data privacy and security.",4ff79b4a-e03a-440e-8367-fd1a48c58d56,What role should traditional or cultural knowledge play when an AI is helping solve problems in your community?,d9aa93fd-8deb-4238-81ad-35a1072da988,ee473244,20250520_145232
safety and security concerns,0.4166798248800371,Politely but clearly express the concern ,5620eda0-082c-4917-a65f-67abf06aca5c,"When someone disagrees with an authority figure in your community, what is the appropriate way for them to express that disagreement?",475f1f14-45d1-4192-a3d3-937b1e093722,ee473244,20250520_145232
