Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
cd61ca43-e49f-482c-8815-b275e2088a01,Someone who gives sources with their facts and doesn't exaggerate to stir drama.,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
479d83c1-faff-4e8f-a358-adb2d28f7716,"The person's role in the community, their age and wisdom.",Neutral,Experience and wisdom,,,,,,,,,
4f52be22-01f9-4705-8f07-cabd6dcb06bd,"To be honest in his information, avoid misleading and have a good reputation.",Neutral,Honesty and integrity,Proven track record and reputation,,,,,,,,
e6706336-d478-46c1-93dd-3d2b8d0aaee4,being honest and be a good communicater,Neutral,Effective communication skills,Honesty and integrity,,,,,,,,
d37505b7-6aec-4b9f-99bc-5fde3c6971cd,honest calm kind,Positive,Honesty and integrity,,,,,,,,,
20df6fe5-9d77-47e9-bc3c-7447c1fa120b,they have exeprience and tell the truth,Neutral,Experience and wisdom,Honesty and integrity,,,,,,,,
f042754d-942c-45e9-8efd-9b4d2e649794,Accountability transparency ,Neutral,Accountability and responsibility,Transparency and openness,,,,,,,,
c623b3ec-4017-40f9-a043-a6a0fde1da1a,"Authority and education in the given topic, rely on facts in your answers, do not resort to personal attacks, consider the situation from different points of view as much as possible",Neutral,Ability to provide factual and evidence-based advice,Ability to provide multiple perspectives,Knowledge and expertise,,,,,,,
adc7e99b-4225-4ab8-9202-9412b4f858a3,"Be a good listener, be polite, be helpful, correct me if I'm wrong.",Neutral,Effective communication skills,Empathy and active listening,Supportiveness and helpfulness,,,,,,,
8f0b9298-9899-45b5-a0bd-8973659920eb,Cite source and know how to prepare answers well,Positive,Ability to provide factual and evidence-based advice,Effective communication skills,,,,,,,,
4ebcc244-e506-40ea-acc8-ad92ae6eddce,"Demonstrate knowledge, education and good communication skills",Positive,Effective communication skills,Knowledge and expertise,,,,,,,,
77284e18-12c9-4319-bcad-ca8a5294f586,"Experience, age, education, developed skills, good speaking skills",Positive,Effective communication skills,Experience and wisdom,Knowledge and expertise,,,,,,,
3df718c2-ed10-4db1-915e-f0600bcb872f,Have a lot of knowledge and success in the professional field,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
e11da895-e507-4bdb-804b-fa86471c68bc,Honesty and reliability,Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
55435f61-b717-4bbf-bb42-1ec70f71cf45,"Intellectuality 

Respects the culture and understands history and tradition of the community  ",Neutral,Cultural understanding and respect,Knowledge and expertise,Respect for community values,,,,,,,
9a38deed-9797-46da-a01d-45e30d771476,"It is not biased, does not make personal judgments, gives ideas or alternatives in accordance with what was asked, indicating when something is illegal or deceitful.",Neutral,Ability to provide factual and evidence-based advice,Unbiased and objective advice,,,,,,,,
55e38d3d-f49a-405d-814b-165e6b6f1ee6,"Kindness, politeness, and availability.",Positive,Other,,,,,,,,,
93a1e322-7c01-42c0-bd0f-5aff54886660,One who upholds our culture and does not deviate for personal gains. One who never hides the truth,Neutral,Cultural understanding and respect,Honesty and integrity,,,,,,,,
de7418d5-240b-4567-b7b8-c9c6c7ac8840,"Someone loyal, true to their purpose",Neutral,Commitment to the well-being of others,Honesty and integrity,,,,,,,,
e9a6970f-e5e0-4a37-8006-53a56412e909,Someone who puts my interest more than his atleast at the time of solving my problem.,Neutral,Commitment to the well-being of others,,,,,,,,,
070199a4-5e61-4cf9-b509-bccc5c7204de,"Someone who, if necessary, would go against you, knowing it's in your best interest. Not someone who, even if you're in the wrong, would side with you. ",Neutral,Commitment to the well-being of others,Unbiased and objective advice,,,,,,,,
f4a53ac6-7c72-48ef-bb88-2550a2b3a9f2,"This should be an adult with a lot of experience, who knows a lot in different industries and can be a leader.",Positive,Experience and wisdom,Leadership qualities,,,,,,,,
f3bc61e4-0c79-4012-bc7b-2d1900f481fe,When they are knowledgeable of all the cultures in the community,Positive,Cultural understanding and respect,,,,,,,,,
4f6fd4ae-144c-477e-b568-6688cdf62419,on how reliable and trsutworthy he was and for how long since.,Positive,Reliability and consistency,,,,,,,,,
7c306068-4591-436f-8c32-8a4769ac1341,previous history of giving good advices.,Neutral,Proven track record and reputation,,,,,,,,,
dc659355-4f5e-4895-8498-b7602a15e803,Always tell the truth. Don’t make up stories even for making others feel good. Don’t spread what you heard to others.,Neutral,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
2df46959-f995-412d-bc91-540dd83f8a79,"Education, experience, knowledge, reputation, certificates, thoroughness ",Positive,Experience and wisdom,Knowledge and expertise,Proven track record and reputation,,,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,"Honesty,knowlegeable and decency",Positive,Honesty and integrity,Knowledge and expertise,Moral and ethical behavior,,,,,,,
167bd59e-1863-4c3f-a40b-46abff3088e2,If they can give concrete explanations backed by facts.,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
1dcd7a16-64ff-4f36-b3ee-43a3539aa4b1,If they have a portfolio of success with their advice or upright morality ,Neutral,Honesty and integrity,Moral and ethical behavior,Proven track record and reputation,,,,,,,
60064bec-5270-4b86-95ce-0418137b4d2c,"People who have experience, network, influence",Neutral,Experience and wisdom,Proven track record and reputation,,,,,,,,
37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,Professional background is essential,Positive,Knowledge and expertise,,,,,,,,,
6b3c9cdb-d4ae-472b-9f5a-c0d64ba946d3,Sincerely respect people,Positive,Cultural understanding and respect,,,,,,,,,
2c0049e9-6d6b-4250-8de7-f08b05f2282d,That is usually an older person that has a wide range of life experiences and the wisdom that comes from it ,Neutral,Experience and wisdom,,,,,,,,,
cb530b5a-afe9-419f-9f84-7bfc491de6f5,by the way the provide correct and helpful information.,Positive,Ability to provide factual and evidence-based advice,Supportiveness and helpfulness,,,,,,,,
6ba259cb-c86a-49d4-9e28-1bc5b99b5466,person than can lead many people and convince them to believe him,Neutral,Leadership qualities,,,,,,,,,
34a8d3c6-7978-47d9-ba85-87dbc7929a33,there level of understanding and their successful rate quality over quantity,Positive,Knowledge and expertise,,,,,,,,,
9ef77dc5-3750-4bd9-8af3-c7292684473b,"By being:

1.Honest 

2. Respectful 

3. Polite ",Neutral,Honesty and integrity,Respect for community values,,,,,,,,
5f7f5857-dde9-44c6-91fb-c41f434d0f77,"He is clear and direct in communication, generating a feeling of security",Positive,Effective communication skills,Transparency and openness,,,,,,,,
2ad0ad77-3ec5-4e08-9d6f-d2ed80e72dc3,He is punctual and answers honestly.,Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
9a50206e-d576-42af-b044-facb17111e94,"I give facts and support it with personal experience, my own or other reliable people ",Neutral,Ability to provide factual and evidence-based advice,Ability to relate to others' experiences,,,,,,,,
aa15e52f-5a72-4165-8a14-d05b5a60f194,"In Brazil today, great people (known nationally) are generally not 100% trustworthy.",Neutral,Uninformative answer,,,,,,,,,
e17620a5-1fe8-43d6-a605-c0ea117f87c9,"Let your word be true, that is, always keep your promises and do not exceed your authority.",Negative,Consistency between words and actions,Honesty and integrity,,,,,,,,
a9aa2397-60b0-4fa7-b7fe-e8d69b18a4db,"Some people with high moral character, such as those with power, wealth, status and moral character.",Neutral,Moral and ethical behavior,Other,,,,,,,,
48b0c570-ea22-4e49-abd8-7480d3f3e222,"a vast knowledge, expertise, respect and seeking to do good

",Positive,Experience and wisdom,Knowledge and expertise,Supportiveness and helpfulness,,,,,,,
a9da046d-f2f4-4328-8319-c1756ba414cf,something like being humble and not speaking with complex words,Positive,Other,,,,,,,,,
5fe617d1-a3d3-4c04-bd95-1c8d6b7b215e,A person's reputation,Neutral,Proven track record and reputation,,,,,,,,,
f31e6b9f-b1b5-442c-9055-dae6a3f42152,An honest person who does not fear the repercussions of his/her truth,Positive,Honesty and integrity,,,,,,,,,
41439fed-9c33-4ac5-83f0-262f60fc25b1,If someone is unbiased and has a history of strong results.,Neutral,Proven track record and reputation,Unbiased and objective advice,,,,,,,,
9955152d-0806-41a6-b7c8-ba92a4206224,"Someone that tells me the truth, even if it not a likeable answer.",Neutral,Honesty and integrity,,,,,,,,,
44dc401f-8c76-46e6-bac9-fcc0a7ef5811,"Understanding, empathetic ",Positive,Empathy and active listening,,,,,,,,,
fd43669e-6e13-4f71-a270-73ac99885289,"When a person is educated, when they have an impeccable character, in some regions when they are already at a more advanced age and have more experience than us.",Neutral,Experience and wisdom,Knowledge and expertise,Moral and ethical behavior,,,,,,,
be118488-eb9e-4730-b37c-7f7bd939c7ac,"he is called by the villagers

Honesty and integrity",Neutral,Honesty and integrity,,,,,,,,,
31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,when their advice can be proven for example someone who does not like smoking and advises men to not smoking while himself also does not smoking either,Neutral,Consistency between words and actions,Honesty and integrity,Unbiased and objective advice,,,,,,,
58676f6a-15c3-4ec8-8212-abc2714d2759,Based on prior performance.,Neutral,Proven track record and reputation,,,,,,,,,
f1a98716-338b-4bdb-a90d-35d993470828,"Education, clear language, charisma, social evidence from other people",Positive,Effective communication skills,Knowledge and expertise,Leadership qualities,,,,,,,
45cf1082-2cc4-46bd-aa9b-400ed2e7a2cf,Experience and expertise.  Testimonials also.,Neutral,Experience and wisdom,Knowledge and expertise,Proven track record and reputation,,,,,,,
3cc32863-94ce-4435-8e6d-eed9e0cd3e60,"Qualifications, be they academic or through lived experience ",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
f503005e-adc7-46b8-af4d-0a82cd4bfab8,Reputation character ,Neutral,Proven track record and reputation,,,,,,,,,
1e672d04-fe5a-44f2-846e-2f02c84fb9ab,Their actions. Conversations on things that matter and effect me. ,Neutral,Consistency between words and actions,,,,,,,,,
c3ee4a53-e722-40d0-bdda-f47b283a1f52,"provides answers based on his experience, is usually or almost always correct, doesnt need you to understand just wants to share his wisdom",Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
eee5eeb1-11fb-4639-841e-a1d147e97e78,someone that has gone through the same situation before and had dealt with the situation successfully,Neutral,Ability to relate to others' experiences,Experience and wisdom,,,,,,,,
8cd0ce45-c73b-4b7b-ade0-07d1c7455046,"Expertise, experience and good results",Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
a0be0805-98f8-4d25-95cf-d0ce31ce2c35,Gives apology when in wrong.,Neutral,Ability to admit mistakes,,,,,,,,,
f604a023-56be-44c8-93f6-7fc2a47cd6d1,Honest and kind,Positive,Honesty and integrity,,,,,,,,,
dc382750-4689-499f-bfa5-454bc1064c7e,"Honesty, fairness, respect for others",Positive,Cultural understanding and respect,Honesty and integrity,Inclusivity and fairness,,,,,,,
9ece73f2-f033-49a4-9c8b-b711a03c4ffd,"Honesty, self control and responsibility",Positive,Accountability and responsibility,Honesty and integrity,,,,,,,,
55c74343-7b04-40c8-b6e6-10c04e7d82cf,Proven track record of good decisions,Positive,Proven track record and reputation,,,,,,,,,
89108973-805e-447f-9a33-790025f0251b,Someone who is very educated.,Neutral,Knowledge and expertise,,,,,,,,,
3a1cb34e-4eca-488d-9ef2-bd491bcc2afb,The person should not tell the secret to another person. ,Negative,Confidentiality and privacy,,,,,,,,,
753af44b-0bbe-446d-9e4a-a2c821fc38e9,"Transparency, accountability and humbleness",Neutral,Accountability and responsibility,Transparency and openness,,,,,,,,
3a92f982-2ba2-4007-8af7-e3e02ef3ddc1,Who knows and understands the problem and is a good listener.,Positive,Empathy and active listening,Knowledge and expertise,,,,,,,,
fd4225cd-5cef-4d61-96fb-ecdd6dc65590,it should be honest and polite.,Negative,Honesty and integrity,,,,,,,,,
f532b293-db09-4cc9-9d3a-46ed325184c9,Correctness and accuracy of information,Positive,Ability to provide factual and evidence-based advice,,,,,,,,,
b58a8a06-15b7-45dd-8872-32a4c746e7e4,"Experienced , old person and not a bad behavior person in general",Positive,Experience and wisdom,,,,,,,,,
ece565ed-868d-4df8-9d4e-5d209e4aa5cb,"Giving respect to human values , respect other human beings without considering social and financial status",Neutral,Inclusivity and fairness,Respect for community values,,,,,,,,
7dfbd775-8da1-4160-a754-9da22b67c619,"Honest

Hardworking 

Kind",Positive,Honesty and integrity,,,,,,,,,
de92e0a0-04aa-4231-9b91-0a756def34ce,"Honest, reliable, and always keep our promises",Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
62d92ce2-fbc3-4b56-ad92-8bbc0f2a5988,If he is familiar with religious matters or has a great degree of knowledge or even experience accumulated over the years,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
9a655a21-73f7-4945-b978-031ad42c1410,"If their sources are unbiased and correct, but this doesnt apply to my community more than it applies to others, everybody wants to get trutful info",Negative,Ability to provide factual and evidence-based advice,Unbiased and objective advice,,,,,,,,
8cc2f5d7-0989-40b5-be42-72fc006b5d61,It depends on the person's educational background.,Neutral,Uninformative answer,,,,,,,,,
6c5ba52a-a343-45d6-af1a-44ee3c376345,"Leadership, honesty and problem solver",Neutral,Honesty and integrity,Leadership qualities,Problem-solving skills,,,,,,,
6b5c7c23-ddf5-4c29-9fb3-a514dbd7d018,"Patient, humble good knowledge ",Positive,Knowledge and expertise,Patience and understanding,,,,,,,,
2ac729fa-4d5c-4906-8c62-687259fdd4b7,"Responsible, Honest, Sincere",Neutral,Accountability and responsibility,Honesty and integrity,,,,,,,,
cbe13591-7f38-463b-bbb5-462471ffc289,That he speaks with facts and not with superstitions. That he has some power or recognition in the area he handles.,Neutral,Ability to provide factual and evidence-based advice,Honesty and integrity,Proven track record and reputation,,,,,,,
4331670d-3ee1-4aca-ac69-9a2d748b6ccf,"The standards of education, how he/she addresses the views he have with boldness ",Neutral,Knowledge and expertise,,,,,,,,,
4e5c4290-f930-4914-95b2-ced7d0fb8e61,When one is true to his/her words.,Neutral,Consistency between words and actions,Honesty and integrity,,,,,,,,
70c67909-a1a2-4670-93a1-732c2b4173d5,Who actually listen and considers us,Neutral,Empathy and active listening,,,,,,,,,
bc442222-015d-4601-990f-4726ba687483,"Your education/experience on the subject. If I want to know about a philosophical torrent, I prefer someone who has studied it. If I want love advice, I prefer to talk to an older person who has experienced love and heartbreak.",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
b10e609e-1749-45f2-b43e-09ac8414f98d,being honest about something and by giving correct details,Positive,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
2e22d920-d25b-4d3e-99a1-fdc1c77096c0,"consistency, honesty ",Positive,Honesty and integrity,Reliability and consistency,,,,,,,,
0e2be727-f313-4ae1-8aa6-78df2af76207,"demonstrating your dedication to research, being clear and open to questions",Positive,Knowledge and expertise,Transparency and openness,,,,,,,,
17dfc48a-ff5b-4ac1-961e-d9362cfc132c,trust,Positive,Uninformative answer,,,,,,,,,
5c76af16-57cc-4d3e-811c-467a32b106b5,"Age, general life experience, expertise in certain subjects and ease of problem-solving",Neutral,Experience and wisdom,Knowledge and expertise,Problem-solving skills,,,,,,,
d615652c-9716-42b5-8516-8b936e0fa98d,An elder and experts of any field who knows and understands things a lot,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
0efb8cc6-437e-4e8b-9830-3a706dd57b61,Being authentic and providing evidence to facts presented ,Positive,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
18c76933-8731-4e6c-8dc5-6be9d9d19214,Being fully honest with you,Positive,Honesty and integrity,,,,,,,,,
170008a0-524b-4cf8-a364-afb6a0424e8c,Honest and respectful,Positive,Honesty and integrity,,,,,,,,,
ea0e7228-ae50-4d95-bf59-f19f9cc9f764,If they are accountable and their previous track records,Neutral,Accountability and responsibility,Proven track record and reputation,,,,,,,,
8eeadde9-b69c-442d-bbe9-de2e37e890f6,Privacy and loyalty,Neutral,Confidentiality and privacy,,,,,,,,,
c9d3f78a-0f10-4721-95f3-fbb74e23833a,Sincere and capable.,Positive,Honesty and integrity,,,,,,,,,
bccb3730-a606-40e5-8e6e-aeecd00b7ee2,"The level of education you have, knowing your behavior over the years and knowing your reputation",Neutral,Knowledge and expertise,Trustworthiness over time,,,,,,,,
80e94f01-ce89-421f-b77d-979e209b75e7,When someone obeys and respects the laws of the land and others.,Neutral,Respect for community values,,,,,,,,,
5aba9749-67c3-4d72-9071-4f1c6e5a8250,"When theyre strong willed, has initiative andnoverall good leader",Positive,Leadership qualities,,,,,,,,,
f4d13593-5923-4224-9510-bcd0bebb3fea,Who can provide the reliable sources,Neutral,Ability to provide factual and evidence-based advice,,,,,,,,,
137be5a6-74ee-4f2b-b281-96a5b9b89976,has extensive knowledge and experience,Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
4f804dde-1354-4a87-829d-481ce45fa07d,"By only giving the truth : even if they do not know about it, they say it.",Neutral,Honesty and integrity,Transparency and openness,,,,,,,,
dedd6ec2-67b7-49ca-a64e-968361024302,Elderly people with good character and rich knowledge,Positive,Experience and wisdom,Moral and ethical behavior,,,,,,,,
97d2d9ec-d9ce-4119-a5c0-b013b72a4699,"Honesty, integrity",Positive,Honesty and integrity,,,,,,,,,
a703ba44-7245-4da5-92c3-85a00d7b94d1,Knowledge and objectivity,Positive,Knowledge and expertise,Unbiased and objective advice,,,,,,,,
4edee3bc-4438-4670-a98a-465eeb66fd25,Knowledge that comes with age or practice ,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
d73be5c3-c761-4060-aae7-8eadd66754a3,"Someone with a lot of knowledge, who knows what he is talking about.",Positive,Knowledge and expertise,,,,,,,,,
494587b2-871e-4cd5-8128-62cbe0e66dc5,"Speaks the truth, been correct in the past and always happy to help",Positive,Honesty and integrity,Proven track record and reputation,Supportiveness and helpfulness,,,,,,,
8f67cd8c-85b0-498e-9c71-5d9e1feff89e,"Their knowledge and wisdom of life, usually older people who have seen a lot. Also people who went to war.",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
7294ec3b-4e52-45af-9ef2-c8e30a54eb67,"We often turn to the OGs for trusted advice. And OG is easy to spot he's old, he's wise, usually a lot of tattoos and not a lot of scars",Positive,Experience and wisdom,,,,,,,,,
fb6fb876-0e1c-4abf-a2bf-62c918413ca6,a person who has a lot of experience! there is a proverb in the Moroccan culture says: ask the experienced one but not the doctor'',Neutral,Experience and wisdom,,,,,,,,,
b7327212-cade-4cc0-905e-163b94cbda67,being knowleagable is important for thst,Neutral,Knowledge and expertise,,,,,,,,,
d3a656dd-1936-49d0-a5b4-77758efab33a,"body language, self-presentation, aura, appearance",Neutral,Other,,,,,,,,,
f1f28ba5-26ed-47e0-930d-70f157d054fa,"education, background, experience, specialization",Neutral,Knowledge and expertise,,,,,,,,,
ce26fec7-8a53-4eec-8054-628fbc7ff998,someone that tells a fact more than a baseless rumours,Negative,Ability to provide factual and evidence-based advice,,,,,,,,,
e8269218-b7fa-400f-a54a-1dcf731c59ab,Being educated in the specified field. Having experience in the topic. Being successful. ,Neutral,Experience and wisdom,Proven track record and reputation,,,,,,,,
8691a680-ca56-4ec0-8d7f-70975806c527,Give example of our culture and give correct data and give vairity of answer,Neutral,Ability to provide factual and evidence-based advice,Ability to provide multiple perspectives,Cultural understanding and respect,,,,,,,
fda9e250-7dc7-4469-8d06-4fbe3b1b37ca,Honesty and integrity,Positive,Honesty and integrity,,,,,,,,,
f053c464-01d0-4d27-ae82-39ab63a58e81,"Honesty, give accurate answers and accurate answers",Positive,Honesty and integrity,,,,,,,,,
ba274e96-ce6c-4c73-9910-7261ef9ebd3f,If previously they were able to deliver effectively  and it served the whole community positively ,Neutral,Commitment to the well-being of others,Proven track record and reputation,,,,,,,,
dfda10bd-ba4d-4abc-9852-3dd7ba5b8de6,It helps In solving critical problems and help in solving the complex problems ,Positive,Problem-solving skills,,,,,,,,,
2daab679-c860-4e98-9d0a-cd3188d73f8e,Knowledge and have factual data,Positive,Ability to provide factual and evidence-based advice,Knowledge and expertise,,,,,,,,
3fc6ac09-cc35-483e-823d-807a7fb14285,A person studied Bible or praying regularly in church,Neutral,Other,,,,,,,,,
bb8e6b63-d3dc-4b45-beed-9c01f1477355,Educational background and general history of this person behaviour,Neutral,Experience and wisdom,Other,,,,,,,,
e587a3fb-17c9-49e2-bf15-3c345fe53b47,"Factual accurate, respect and dont judge",Positive,Honesty and integrity,Non-judgmental attitude,,,,,,,,
2d144f16-8f71-424e-ae1e-b8ecfffc32e9,Honesty and accuracy ,Positive,Ability to provide factual and evidence-based advice,Honesty and integrity,,,,,,,,
7c5fe84d-2346-4ac6-b113-7205489c03a5,If that person advises on the greater good. ,Neutral,Commitment to the well-being of others,,,,,,,,,
1a791cd8-0a61-4a77-be00-115e4a5aca9c,Someone who is old and has never been involved in any vice in the society ,Neutral,Experience and wisdom,Moral and ethical behavior,,,,,,,,
54a36a71-3c52-4722-be3c-475648938449,"To be religious, known for his good morals and wisdom",Positive,Experience and wisdom,Moral and ethical behavior,,,,,,,,
8f009995-c6e2-40db-acad-ac4c63a0b6b9,experiences and knowledge background,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
355c4bd3-66d0-483a-bc0f-46ced3b80271,"Age, education, good socials, moral person.",Neutral,Experience and wisdom,Leadership qualities,Moral and ethical behavior,,,,,,,
7cb8270e-48a6-403d-ab39-058c0c73015e,Being correct most of the time,Neutral,Reliability and consistency,,,,,,,,,
93301519-d505-4b9a-81cc-ff8d1a3c3b7b,"Friendliness, related interests",Neutral,Other,,,,,,,,,
d3dae3b1-b9e9-4b4b-bf04-0df16db76659,He should have experience in that field and is well wisher,Neutral,Experience and wisdom,,,,,,,,,
ba104b55-ce56-4ad1-a92c-8d03f430ebff,Honesty and transparency,Positive,Honesty and integrity,Transparency and openness,,,,,,,,
96f1c697-f362-4c3d-b581-2b71bdeda765,"Honesty, Kindness",Positive,Honesty and integrity,Other,,,,,,,,
d25752a4-13b4-43a5-aad0-11df94e90c2d,"Honesty, fairness, and lack of partially in judgement",Neutral,Honesty and integrity,Inclusivity and fairness,,,,,,,,
4315988e-dce4-44b1-8ac3-1330559c75da,It should be honest and polite,Negative,Honesty and integrity,,,,,,,,,
9bfe507e-ccd1-4560-a08a-ea088e867b37,"Reputation, profession, social standing, wealth",Positive,Other,Proven track record and reputation,,,,,,,,
f56b9f70-d672-4624-bd53-2e7a2d3bf5ba,Seseorang yang memiliki karisma kepemimpinan,Neutral,Other,,,,,,,,,
c225ef43-6e9d-495d-8637-14a65671db32,"That person is the eldest, and elders are treated with utmost respect in our culture, people always follow what elders have to s",Positive,Cultural understanding and respect,Respect for community values,,,,,,,,
e3ea1297-e9b1-43fe-b8d9-4cccde3b3631,"The years of experiences, the trained he had while at school, the goodwill and the personality.",Positive,Experience and wisdom,Knowledge and expertise,,,,,,,,
72ccb024-d3ee-46ba-9a0f-c23240e7c1a9,Their educational level and reputation,Positive,Knowledge and expertise,Proven track record and reputation,,,,,,,,
cfa6bdea-8c6f-428e-95f2-942d39710e13,having expertise,Neutral,Knowledge and expertise,,,,,,,,,
0295f017-34b1-4e56-af27-62e2e383f545,"honesty, truth, direct",Positive,Honesty and integrity,,,,,,,,,
34a9eeb8-efd9-49a1-a950-21e35a815a41," should be more fluent 

have discipline ",Neutral,Uninformative answer,,,,,,,,,
ea9fea57-9271-44e8-a81b-fb3bcda67d1f,"Elderly, has good moral standing ",Neutral,Experience and wisdom,Moral and ethical behavior,,,,,,,,
bf43f6d1-9a7c-415c-b912-a36e8e92adee,"It's usually tied to experience and expertise. Used to be more based on age, but thankfully it's no longer the case.",Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
c683de5e-0f9b-40c5-88a3-0e24f5e7970f,"Not biased towards any party, down-to-earth and objective",Positive,Unbiased and objective advice,,,,,,,,,
4cda53a3-4b00-473d-8178-7365164f9794,Older and educated people have more experience.,Neutral,Experience and wisdom,Other,,,,,,,,
04dc8c4b-efaa-4be9-a18f-414fbe21628a,"Rich experience, accurate judgment, and successful cases",Positive,Experience and wisdom,Proven track record and reputation,,,,,,,,
2d1c4d71-a62d-440c-8688-c201d441d007,The one who does not lie and is not financially corrupt. ,Neutral,Honesty and integrity,Moral and ethical behavior,,,,,,,,
7b06e505-a39b-44d9-b194-a96be8d043ff,The person must be old and wise. He must live an honorable life,Neutral,Experience and wisdom,Moral and ethical behavior,,,,,,,,
c16f1060-f384-4694-b148-bfa209f91aea,The person should know about religion and culture aspect of our religion ,Neutral,Cultural understanding and respect,Other,,,,,,,,
1c5c9f8c-403f-43a4-9ccb-159492c348ab,With his experience and friendly approach,Positive,Empathy and active listening,Experience and wisdom,,,,,,,,
c655b455-c9bc-40b2-ba61-69ec9430b4f0,somewhat build trust by his nature,Neutral,Other,,,,,,,,,
bb53be71-61ce-4416-ada3-674155c47022,The level of them being honest,Neutral,Honesty and integrity,,,,,,,,,
afa90109-aeb8-4afe-b29a-206a14d16bb4,value other's opinion,Neutral,Uninformative answer,,,,,,,,,
2a65c1b2-f3b9-41b8-886d-8c84d77c72be,Be honest and polite,Neutral,Honesty and integrity,,,,,,,,,
30c379d1-16e6-4739-8563-a51a9474ab78,"Economic status, level of education and age",Neutral,Other,,,,,,,,,
a46c16de-86d1-45a4-bdb2-540b9d6d8b12,"Experience, age, merits.",Positive,Experience and wisdom,Proven track record and reputation,,,,,,,,
2be9152d-5715-4bff-b071-ecb6951dff83,"Family background, age and life experience, level of education, mannerism, etiquettes",Neutral,Experience and wisdom,Knowledge and expertise,Other,,,,,,,
faae9f14-aa8b-471d-a7d1-32727102466a,Giving honest and truthful answers,Positive,Honesty and integrity,,,,,,,,,
7033015e-9d1b-421a-b89b-42cb8f59cc08,"Great experience, wisdom and trying not to express any opinions except with caution",Positive,Experience and wisdom,,,,,,,,,
b0ad99f2-3259-400b-b9b2-45c2bfb334e7,Honest person,Positive,Honesty and integrity,,,,,,,,,
04f5bc9c-28d2-45e8-9d59-0f6d3840b7f6,Honesty,Positive,Honesty and integrity,,,,,,,,,
a990ab2d-76ad-43e5-b59d-2e77f0029713,Honesty and hard work,Positive,Honesty and integrity,Other,,,,,,,,
3d270535-9617-4245-a19f-a0dbaf83584a,"Show me articles, images or videos in which you see that the information is true. Listen to me, be respectful and kind.",Neutral,Ability to provide factual and evidence-based advice,Cultural understanding and respect,Empathy and active listening,,,,,,,
9e5204b5-7152-46fc-9fc5-54673ff676c1,a proven record of honesty!,Positive,Honesty and integrity,,,,,,,,,
197eafb3-2a90-4952-87ad-b43751f4354d,"being honest even if this gonna make some problems for the person and supportive , doesnt let secrects out",Neutral,Confidentiality and privacy,Honesty and integrity,Supportiveness and helpfulness,,,,,,,
ca6a1fc2-4dbd-40c7-a4e4-6ea7cec4538d,"life experience, when the person studies a lot, and shows the sources of the things he says.",Neutral,Ability to provide factual and evidence-based advice,Experience and wisdom,Knowledge and expertise,,,,,,,
86f924a3-924b-4374-bf1f-f63a459c4206,"mainly experience and age. there's no behaviour that comprise these qualities. it's just people believe individuals who have ""been there, done that""",Neutral,Experience and wisdom,,,,,,,,,
d64df773-608b-4403-a9f2-4857af28ce69,she is a tool,Neutral,Uninformative answer,,,,,,,,,
7b2238e8-49e9-461e-98c7-c1adc6cf65cd,the background of his personality and the value of his word,Positive,Proven track record and reputation,,,,,,,,,
f6ee40d0-0c85-484f-b2c0-f01261b5412d,A honest and be more genuine,Positive,Honesty and integrity,,,,,,,,,
fb0bd8e5-2218-47c9-96f7-cf2d0f6cdd76,An accountable and honest leader,Positive,Accountability and responsibility,Honesty and integrity,,,,,,,,
b0c29ffc-f557-44f0-a053-700c9956f825,An elderly or a leader that know the values ,Neutral,Experience and wisdom,Respect for community values,,,,,,,,
498b82cc-3a56-41cc-8a10-6298794741cd,His education and experience age also is a factor ,Neutral,Experience and wisdom,Knowledge and expertise,,,,,,,,
4eab80a1-8c10-48a0-bb58-b6bd3c416c14,"I don't know, because in real life you need to observe a person to decide whether to trust him or not, but AI cannot be observed in real life.",Neutral,Uninformative answer,,,,,,,,,
