Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10
7c86fcaa-8747-45e5-b4a0-70acf634a497,"AI should not give advice to harmful context.

",Negative,Advice that could cause harm or danger,,,,,,,,,
d4b106ea-e520-4b29-9cda-6afe0590a417,AI should not give any profane words,Negative,Hate speech and offensive language,,,,,,,,,
1d50f526-ec50-4d2a-b014-c8781b207d04,AI should not hurt religious sentiments of people.,Negative,Religion and religious beliefs,,,,,,,,,
81460fb1-fb5c-40b3-96a4-25f4b8975d81,Abortions,Neutral,Medical advice and health issues,Taboo and controversial topics,,,,,,,,
807285e9-3b8e-42e9-8f97-2dd2e69377c2,About my race,Neutral,Racism and discrimination,,,,,,,,,
6341432f-e6e0-447b-8654-6d5745ad518f,"Advice on marriage and sex life, because it is just a machine",Neutral,Marriage and marital advice,Sexual content and nudity,,,,,,,,
2f6bb683-5fdd-4d17-bc35-53265b0b8ab1,"Ai i should not try to support or promote clashes amoung religion,cast,sex etc it should be neutral in its opinion when asked or sharing questions related to this type of topics",Negative,Bias and impartiality,Caste and social hierarchy,Racism and discrimination,Religion and religious beliefs,,,,,,
a0188c1e-9130-4cfb-8560-a9e15d6d7a0b,Any medical topic ,Neutral,Medical advice and health issues,,,,,,,,,
e9a6970f-e5e0-4a37-8006-53a56412e909,Anything related to Pornography & Drugs.,Neutral,Drugs and substance abuse,Sexual content and nudity,,,,,,,,
1d406c09-5df1-471f-af94-dac32af330b3,"Buraku issue, Separation of religion and government, Discrimination against Koreans in Japan, Criticism of the Emperor, Benefits of Marijuana, Various issues related to the Status of Forces Agreement, Controversy over the Nanking incident, Controversy over the forced comfort women, Many discriminative terms (including numerous internet slang terms that are not recognizable as such)",Negative,Caste and social hierarchy,Racism and discrimination,Religion and religious beliefs,Sensitive historical and geopolitical issues,Taboo and controversial topics,,,,,
f604a023-56be-44c8-93f6-7fc2a47cd6d1,Can discuss,Neutral,Uninformative answer,,,,,,,,,
bf5e0c6b-34c3-45ca-85f4-5dbbfab22dbe,Change my beliefs or suggest harmful activities is a NO.,Negative,Advice that could cause harm or danger,,,,,,,,,
c1dbb11d-64ed-45b0-a961-f2808cb15bd6,Data private AI is never know because this the impossible context ,Negative,Uninformative answer,,,,,,,,,
de0745d6-988c-4a65-81d9-6a198ee05641,Emotions.,Neutral,Other,,,,,,,,,
2ceb7df4-dc1e-4684-b0d5-ed30c8de1b2f,"Gender , sex, religion, weight",Neutral,Gender identity and sexual orientation,Religion and religious beliefs,Sexual content and nudity,,,,,,,
4cbf6949-a5ff-4fdb-ba68-1e8e9d04876c,Gender biased or caste specific.,Neutral,Caste and social hierarchy,,,,,,,,,
7033015e-9d1b-421a-b89b-42cb8f59cc08,He must always be neutral and not adopt one opinion.,Negative,Bias and impartiality,,,,,,,,,
0bc9fd87-bcf5-4ec1-bfd1-a542dd9d5a81,He should not mock my religion.,Negative,Cultural disrespect and insensitivity,Religion and religious beliefs,,,,,,,,
215647c0-3a3d-44c8-9505-2bb9a016369a,Healthcare and sexual ,Neutral,Medical advice and health issues,Sexual content and nudity,,,,,,,,
9c57e9ad-9385-4a7b-abd1-f5ad81d56862,"I believe AI should have less boundaries

",Neutral,Uninformative answer,,,,,,,,,
93b7b9e3-bca1-421d-88aa-ed600d14c233,"I can't think of any. To be frank I prefer AI to not censor anything regarding politics, gender, sex, religion, and mental health.",Neutral,Other,,,,,,,,,
301ca688-3655-48f5-a8ab-a7b00e1a4e43,"I do not think there should be a restriction on the topics which the AI is allowed to answer on, because that would directly limit free speech. 



However, the only point I have is that AI should not engage in topics where discrimination is the end goal. For example, it can talk about racism, but shouldnt be racist.",Negative,Racism and discrimination,,,,,,,,,
990494fe-fc1a-4f55-b277-537efd501257,I don't think AI should avoid certain problems,Negative,Uninformative answer,,,,,,,,,
cf03a050-e60b-46cf-b668-4a4a647157a1,I don't think AI should be talking to minors.,Negative,Other,,,,,,,,,
e9be3127-9fbe-48ac-82a4-0c5f04086def,"I don't think there are any such taboo topics that AI can't speak about. If it happens to us, AI might as well be able to talk about it.",Neutral,Other,,,,,,,,,
3cb4ea33-2c32-49ac-85a7-aa0d5b95d301,"I think inappropriate content about sex or religion is rude, not only in my culture. However, everything should be in accordance with generally applicable rules of culture and politeness.",Negative,Religion and religious beliefs,Sexual content and nudity,,,,,,,,
bc442222-015d-4601-990f-4726ba687483,"I think that, beyond whether or not he brings moral advice/topics, it depends on the motivation. If I ask for a topic, I want him to talk about it, but if I ask about the theory of evolution and, without asking, he starts to inform me in a religious tone that denies it, I don't like it.",Neutral,Ethical and moral issues,Religion and religious beliefs,,,,,,,,
c04a180d-793c-4350-a591-5a0be8ae7e92,I think when it's talking about religion and bad opinion about traditions,Negative,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,,
d2f63dff-0a37-425e-ae4d-752e9b4cd163,"I think, in terms of practice of religions and local customs",Neutral,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,,
12ce0025-556c-4134-817d-1f0e59c8e981,"In my ""culture"" as an AI, respect in conversation is demonstrated through principles and behaviors that prioritize the user's needs, feelings, and autonomy. While I don’t have a cultural background in the human sense, I am designed to emulate respectful and appropriate communication based on widely accepted norms of human interaction. Here are specific ways this is achieved

",Neutral,Uninformative answer,,,,,,,,,
1125010d-f7c4-4ad6-ba28-99418514217d,"In my opinion, AI should not response to the discussions or give ideas that encourage the racial differences and judgements. Its response should not comment on the personal drawbacks or lacking of someone. It should not target any particular group's principles and teachings and also do not give judgement or pass any critical comments on any particular caste, color or relegion.",Negative,Cultural disrespect and insensitivity,Racism and discrimination,Religion and religious beliefs,,,,,,,
8f7ddc78-7435-4003-aa32-c34cd3de6cfb,"Information on how to make or use drugs, bombs, and help with fraudulent financial schemes",Neutral,Advice that could cause harm or danger,Drugs and substance abuse,Illegal activities and crime,,,,,,,
5fe617d1-a3d3-4c04-bd95-1c8d6b7b215e,Intimate life,Neutral,Marriage and marital advice,Sexual content and nudity,,,,,,,,
8430cfb3-8f95-4974-8feb-6083e8454696,Islam ,Neutral,Religion and religious beliefs,,,,,,,,,
8cc2f5d7-0989-40b5-be42-72fc006b5d61,"It should avoid conversations that offend a person, such as gender or religion. ",Negative,Gender identity and sexual orientation,Hate speech and offensive language,Religion and religious beliefs,,,,,,,
f3f921cc-c1d2-45de-9102-cac77667f36d,"It should be concrete and neutral and not express any opinion on sects, religious beliefs, sexual orientations and moral values.",Negative,Ethical and moral issues,Gender identity and sexual orientation,Religion and religious beliefs,,,,,,,
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,It should never advice people about which religion is better even if asked. ,Negative,Religion and religious beliefs,,,,,,,,,
f1f96c9c-29fb-4335-84b0-3734e96e4c2c,"It should never make culturally insensitive comments, use discriminatory or stereotyped language ",Negative,Cultural appropriation and stereotypes,Cultural disrespect and insensitivity,Racism and discrimination,,,,,,,
d24bc033-0875-48d2-89bb-2e4be340d205,"It should never make fun or disrespect religion, political leaning etc.",Negative,Politics and political opinions,Religion and religious beliefs,,,,,,,,
301886c0-c594-4b87-8f3d-3acd7bbd9718,"It should not be disrespectful or question cultural issues, each place works differently, even if we do not agree with everything. Respecting the culture of others is respecting the history on which a nation was built.",Neutral,Cultural disrespect and insensitivity,,,,,,,,,
a3806ce4-b88c-4eb0-88c1-f84da5e83d1d,It should not promote obscene topics and anti-law preaching of the country.,Negative,Legal advice and law-related topics,Sexual content and nudity,,,,,,,,
93fc0333-6a6d-42fa-9e9c-03401b818206,It should not use vulgar language while talking about religion,Negative,Hate speech and offensive language,Religion and religious beliefs,,,,,,,,
4be2a465-df19-49f9-bfe0-4c0d48bf6ed8,"It shouldn't express opinions about politics or religion. It should be unbiased, neutral and respectful. ",Neutral,Politics and political opinions,Religion and religious beliefs,,,,,,,,
cd64b718-02cf-40fe-87a6-ab90a5a51bce,It shouldn't get involved in topics about nationalism.,Negative,Politics and political opinions,Sensitive historical and geopolitical issues,,,,,,,,
390e4a12-cd35-4cc7-94be-682b3014fb70,It wasn't happened till now. I always get the proper responses from AI.,Neutral,Uninformative answer,,,,,,,,,
e82d88de-9546-46fe-939e-96253dd5f649,"Kenyan culture values respect in conversations. This is shown through:

* Polite greetings like ""Jambo"" and ""Habari gani?""
* Using honorifics like ""Mzee"" and ""Mheshimiwa."" 
* Active listening and avoiding interruptions.
* Indirect communication to avoid direct confrontation.
* Respecting elders and those in authority.",Neutral,Cultural disrespect and insensitivity,,,,,,,,,
f042754d-942c-45e9-8efd-9b4d2e649794,"Legal, family, cheating related",Neutral,Legal advice and law-related topics,Personal relationships and family matters,,,,,,,,
ece565ed-868d-4df8-9d4e-5d209e4aa5cb,"Like cultural heritage, beliefs , religion topics and other related topics with no biasness towards the answer ",Neutral,Bias and impartiality,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,
b0c29ffc-f557-44f0-a053-700c9956f825,Like how to make a bomb and Porn stuff,Positive,Sexual content and nudity,Violence and weapons,,,,,,,,
e281252f-00f7-4480-b5e9-7fee5364a574,Making financial decisions or prescribing medications.,Neutral,Advice requiring professional expertise,Financial advice and personal finance,,,,,,,,
ba274e96-ce6c-4c73-9910-7261ef9ebd3f,Matters based on my belief in sexuality,Negative,Gender identity and sexual orientation,Sexual content and nudity,,,,,,,,
81dc147c-56df-4d18-a831-70cac273b40b,Methods of theft and fraud,Neutral,Illegal activities and crime,,,,,,,,,
439832e2-50f8-49b9-b544-8ec3255ff5b9,Mich nach persönlichen Daten fragen oder auf andere Weise in meine Privatspäre eingreifen,Neutral,Privacy and personal data,,,,,,,,,
d48cfbcd-fa8e-4e0e-9e68-9f36df0da6d1,"No. An AI should give an answer on ANYTHING I ask, based on cold, hard evidence and data. An AI does not have to be afraid to offend, it does not have feelings.",Neutral,Uninformative answer,,,,,,,,,
77284e18-12c9-4319-bcad-ca8a5294f586,"None, I'm all for free speech. However, he should just remember what's important to my culture and provide a footnote that he doesn't hold those beliefs.",Negative,Uninformative answer,,,,,,,,,
24f9a98d-7ccd-4280-b114-73af6cc2dc34,One should not speak ill about religion.,Negative,Religion and religious beliefs,,,,,,,,,
fc1b8533-9a1d-4948-b2f3-f60a8542e37b,Politics and Pornography,Neutral,Politics and political opinions,Sexual content and nudity,,,,,,,,
e699827b-5a0e-492e-bd5d-57438d9780c5,Privacy,Neutral,Privacy and personal data,,,,,,,,,
cb719958-6aaf-4af5-be88-da72c3b9b65f,Related to religion ,Neutral,Religion and religious beliefs,,,,,,,,,
dc7a666b-65e1-4222-8943-df014078513f,Relationships! I don't think it can handle the emotional demands that comes with it,Neutral,Personal relationships and family matters,,,,,,,,,
2daab679-c860-4e98-9d0a-cd3188d73f8e,"Religious, Taboo topics",Neutral,Religion and religious beliefs,Taboo and controversial topics,,,,,,,,
8fdb5f0a-7aca-44b6-8599-3a03aa5cbd20,"Sexual knowledge, criminal ideas ",Neutral,Illegal activities and crime,Sexual content and nudity,,,,,,,,
32ec091e-1deb-4016-a375-7a8bbe623568,"Sexual things,pornographic things,illegal things.",Negative,Illegal activities and crime,Sexual content and nudity,,,,,,,,
3e0709a6-427f-45c2-8de8-7479c489cc63,"Sexual topic, racial.",Neutral,Racism and discrimination,Sexual content and nudity,,,,,,,,
c3349933-96e4-4ac1-a520-4708286393a1,Some of the cultural context include Respect to our elders,Neutral,Sensitive cultural and traditional practices,,,,,,,,,
06b26046-ad63-4339-93da-b84ecd9fba5a,The AI not try to sway me into other religions that I don't subscribe to,Neutral,Religion and religious beliefs,,,,,,,,,
7d57de5b-ba06-4ad2-b9fa-db827dfdf4a5,The emotion Ai never give because you can do anything but the emotion only have our culture ,Neutral,Other,,,,,,,,,
8d656ead-cfb3-4885-ad41-2bbf39e810d8,The topic regarding food and looks,Neutral,Other,,,,,,,,,
6fe7d62b-40ec-4300-9ca9-137bf3bc8201,There is no advice that should not be given if asked. I think AI should tell you anything you ask.,Negative,Uninformative answer,,,,,,,,,
9f92a56b-ef3c-40d9-9972-28b893141b91,To illegal stuff ,Negative,Illegal activities and crime,,,,,,,,,
f053c464-01d0-4d27-ae82-39ab63a58e81,"Topics about Rape, polygamy, minor being forced to marry older people,people dating older people for money and lastly abortion",Negative,Advice that could cause harm or danger,Marriage and marital advice,Sexual content and nudity,,,,,,,
10750e6a-3452-4941-bfac-28a060c808a9,Topics about cultural beliefs and religion,Neutral,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,,
e49470a6-ac16-4b20-808c-71658f27a4c6,"Topics on marriage, particularly on dowry payment. AI is likely to dismiss such topics stating that they are outdated yet they are very important in my culture",Neutral,Marriage and marital advice,Sensitive cultural and traditional practices,,,,,,,,
99802513-d891-4443-a758-ce381f099c74,"Topics related to taboos, religion or sex",Neutral,Religion and religious beliefs,Sexual content and nudity,Taboo and controversial topics,,,,,,,
0eb4888f-5520-4aae-b6e4-30ed04931540,Traditional ceremonies those are sacred,Neutral,Sensitive cultural and traditional practices,Taboo and controversial topics,,,,,,,,
2a65c1b2-f3b9-41b8-886d-8c84d77c72be,Understand the mind.,Neutral,Other,,,,,,,,,
065f6735-33f4-409c-afc3-cb52de811c64,"When someone asks about harmful behaviors, like how to steal data from a server. Otherwise it can always try to answer the question and put a disclaimer",Neutral,Advice that could cause harm or danger,Illegal activities and crime,,,,,,,,
a74841a7-3b82-496b-bff1-acce9d0cd7ee,"You can't give advice on mocking religion, significant historical events, or language. You shouldn't joke about the interlocutor's parents and NEVER add an intimate context to jokes about parents or children.",Negative,Cultural disrespect and insensitivity,Religion and religious beliefs,Sensitive historical and geopolitical issues,,,,,,,
b64fe4be-5142-4146-8307-cb0ea5f6342c,about sexuality,Negative,Sexual content and nudity,,,,,,,,,
1fe60dc2-3bd3-4a96-8501-171aff2f0ede,an AI should answer every question i ask of it.,Neutral,Uninformative answer,,,,,,,,,
2d500f70-3f6d-4395-8ecc-d29fcf742343,anything regarding religion or culture,Neutral,Religion and religious beliefs,Sensitive cultural and traditional practices,,,,,,,,
14481095-0cc5-4635-88b5-13632713879b,do not criticise the workplace culture even if it is constructive,Negative,Cultural disrespect and insensitivity,Other,,,,,,,,
64ca9abb-4021-4b9e-a724-039d0ef94fce,"i don't know.... is there anything that is moral that should be hidden? I guess that any topic, anything, that people deal with, should be open to debate..",Neutral,Uninformative answer,,,,,,,,,
ec41813d-33ef-41b3-9e7b-388e28dd80b1,i don't think an AI should censor it's responses,Negative,Uninformative answer,,,,,,,,,
37d9fb1e-2ff5-4a8c-a8e4-50291c44ea05,need to stay in context,Negative,Uninformative answer,,,,,,,,,
be185386-d888-407d-b5a2-44e146124e60,obscene content,Neutral,Sexual content and nudity,,,,,,,,,
ee0b4789-147b-4583-86e8-9b54defc841d,"religion

judgement

actions",Neutral,Ethical and moral issues,Religion and religious beliefs,,,,,,,,
01cc8b2b-49e1-4dd9-95c3-73a6f1b38709,something bad about our cultural context ,Negative,Cultural disrespect and insensitivity,,,,,,,,,
f50b84a7-dc52-444b-8c6d-c725d773656e,About religion,Neutral,Religion and religious beliefs,,,,,,,,,
9e230c4a-6d5d-477c-8733-4b78054382bb,About religion and same gender relationships.,Neutral,Gender identity and sexual orientation,Religion and religious beliefs,,,,,,,,
2be5351e-1fb1-499c-adef-c8ed2b23c665,"About what traditional practices on small girls when they reach 13 years old.

",Neutral,Sensitive cultural and traditional practices,,,,,,,,,
fe3a74c8-fbab-4225-9ca2-529f23f0f810,Cultural diversity and modification ,Positive,Other,,,,,,,,,
e788db9e-295f-498e-9af7-b5f7b5676cae,Defining gender roles and /or what religion is better than the other or what cultural aspects should be foregone.,Neutral,Gender identity and sexual orientation,Religion and religious beliefs,,,,,,,,
0488e8ae-33b8-4464-ab5e-1f2e953b6076,Do not insult or disparage religion and people. This is a red line.,Neutral,Hate speech and offensive language,Religion and religious beliefs,,,,,,,,
96f1c697-f362-4c3d-b581-2b71bdeda765,Don't curse,Negative,Hate speech and offensive language,,,,,,,,,
b45e08c8-5326-4ff4-9615-a6ee84d1ad3e,"Don't scold bad words, no vulgarities",Negative,Hate speech and offensive language,,,,,,,,,
c32e2902-3e6e-4ff9-8ef2-989916f7a898,Eatings dogs because it's not a very common thing,Neutral,Other,,,,,,,,,
6f442e32-9742-4612-8d51-cc555f70d666,Family disagreements,Negative,Personal relationships and family matters,,,,,,,,,
88ed0467-005b-4d7c-80dd-b1daafecfa64,Gender  and religious preferences.I believe such are intimate and should be accorded privacy,Neutral,Personal relationships and family matters,Religion and religious beliefs,,,,,,,,
3a1cb34e-4eca-488d-9ef2-bd491bcc2afb,"I believe religious because in my country there are various sectors, so all of them differ from each other. ",Neutral,Religion and religious beliefs,,,,,,,,,
109719d5-a02f-429b-921e-afcfad114673,"I believe that political, religious or sexual issues should not be touched upon since they are complex issues in different contexts of the world.",Negative,Politics and political opinions,Religion and religious beliefs,Sexual content and nudity,,,,,,,
698ab5ba-d55c-49b8-81ea-1f53a13d9f27,"I believe there are no topics AI should avoid, it should answer any question posed. ",Negative,Uninformative answer,,,,,,,,,
4c5e3a81-d9fe-4b36-afda-5c5af8daae61,"I don't think so. I feel an AI should answer everything if anyone ask, just be objective",Neutral,Uninformative answer,,,,,,,,,
6efcd19a-a0d6-416e-9a2f-50332f00c162,I don't want to talk about my sex life with my wife.,Negative,Personal relationships and family matters,Sexual content and nudity,,,,,,,,
13627f41-fee1-4692-aa39-687361ca810c,I think I should give them everything. Always with respect.,Positive,Other,,,,,,,,,
a7979952-31c7-47f1-98cf-a0e31ff1017d,"I think it is always important unless it is universal knowledge

",Neutral,Uninformative answer,,,,,,,,,
a964c763-d1cc-4f88-8aad-c2ca89ec8618,"IT SHOULD NOT HATE ANY RELIGION, SHOULD BE ACCURATE ABOUT MY CULTURE AND BELIEFS",Negative,Cultural disrespect and insensitivity,Religion and religious beliefs,,,,,,,,
bd5a199c-2f74-4ee8-b40d-891635e2baf4,"If I am asking AI about a particular subject matter, I expect an accurate and factual response so, nothing is forbidden.",Neutral,Uninformative answer,,,,,,,,,
8a4f97e8-3132-4d02-9abc-febd85eb399f,If you believe in god ,Neutral,Religion and religious beliefs,,,,,,,,,
fbebe3cc-d42d-40bb-9b1d-edfafba6b107,"It must be impartial in religion, politics and other sensitive issues such as sexuality, gender,",Neutral,Bias and impartiality,Gender identity and sexual orientation,Politics and political opinions,Religion and religious beliefs,,,,,,
cd9b8b3f-c164-4196-8678-2df58e8ef141,It should be respectful and should not make fun of any culture,Negative,Cultural disrespect and insensitivity,,,,,,,,,
6dfd38af-2de4-4c66-86d8-bba2907c9d5a,"It should never give answers for queries that are intended with malicious intent, which has demeaning language and which tries to undermine a person in real or virtual world.",Negative,Advice that could cause harm or danger,Hate speech and offensive language,,,,,,,,
fb0bd8e5-2218-47c9-96f7-cf2d0f6cdd76,It should never give general advice. The prompt must be as detailed as possible before it gives a response because it can be easily misunderstood,Negative,Other,,,,,,,,,
32954590-dc8e-4037-bc15-1ed5bcbaa0aa,"It should never speak of death, sexual deviations and religion ",Negative,Religion and religious beliefs,Sexual content and nudity,Violence and weapons,,,,,,,
93a1e322-7c01-42c0-bd0f-5aff54886660,It should not debate about which culture is superior or If asked about the drawbacks of my culture it should refrain from answering the same.,Negative,Cultural disrespect and insensitivity,,,,,,,,,
2c8823e4-983a-4b36-9fd6-0fcf806c7fb0,It should not give any pornography or suicidal information at all.,Negative,Self-harm and suicide,Sexual content and nudity,,,,,,,,
2dcd9a85-f0c1-4eb2-b1af-a3e18e92cc03,It should not give me any sexual context in any cultures.,Negative,Sexual content and nudity,,,,,,,,,
1e660fe7-0ef5-4aa8-a8f7-4a671ee35d1d,It should not include nudity or vulgar or abusive language.,Negative,Hate speech and offensive language,Sexual content and nudity,,,,,,,,
705bdad0-2b5b-4bac-ace9-52880dff9032,No idea but sometimes its Reponses are biased towards some contexts and critique on some contexts,Neutral,Bias and impartiality,,,,,,,,,
5f2720e2-718b-4aed-8794-20c3124eed68,None. AI should always just respond to questions given to ti,Neutral,Uninformative answer,,,,,,,,,
c86bf1b3-89e2-46ec-a5cf-8a1b75cae091,Not okej to discriminate anyone,Negative,Racism and discrimination,,,,,,,,,
895b7fe8-d630-43f1-ac66-db7df8c3f1b0,"Pornographic culture, violent culture, and any extreme religious culture",Negative,Harmful or violent behavior,Religion and religious beliefs,Sexual content and nudity,,,,,,,
9aeb0f69-50ef-41fd-877f-256cb2a096ef,Religion,Neutral,Religion and religious beliefs,,,,,,,,,
75ac64a3-ead9-4690-abf5-f80d2af42577,Religion,Neutral,Religion and religious beliefs,,,,,,,,,
17dfc48a-ff5b-4ac1-961e-d9362cfc132c,Religion,Neutral,Religion and religious beliefs,,,,,,,,,
04f5bc9c-28d2-45e8-9d59-0f6d3840b7f6,Religious topics,Neutral,Religion and religious beliefs,,,,,,,,,
c8014919-91ac-4800-8cef-33aad7a83180,Sexual content or racial slurs,Neutral,Racism and discrimination,Sexual content and nudity,,,,,,,,
6a55940e-e670-4363-a724-3ff277a965ca,Sexual issues ,Negative,Sexual content and nudity,,,,,,,,,
43c37234-420c-45c4-bd51-4bd85593762d,Sexual related and photo related topics response are not given by AI,Negative,Sexual content and nudity,,,,,,,,,
0c079902-1488-4cd7-b4b6-68699bf3940d,Sexual topics.,Neutral,Sexual content and nudity,,,,,,,,,
3e8bd0a2-4cc5-4989-8452-2ecb7fbb0d3f,Sexuality and colorism ,Neutral,Racism and discrimination,Sexual content and nudity,,,,,,,,
d0423ffb-0f47-4bf5-ad04-6e82b5578568,The ai assistant should not give diplomatic answer.,Negative,Other,,,,,,,,,
75e1f669-e172-4d48-a80c-589642093cf3,There should be no censure in AI. No topic should be off limits. ,Negative,Uninformative answer,,,,,,,,,
88a356d4-f277-4707-a484-0963b59ec3b9,Things that are vulgar ,Negative,Hate speech and offensive language,,,,,,,,,
d1fbf25e-8398-4303-8350-7e95d593594d,Topics about gender and gender identity ,Neutral,Gender identity and sexual orientation,,,,,,,,,
781c0e80-0ec7-482e-a5af-2860822a26eb,Topics on sex  or drugs trafficking,Negative,Drugs and substance abuse,Illegal activities and crime,Sexual content and nudity,,,,,,,
0f3d30ad-e412-40ce-b77a-46c378ac7f5e,"Tough question but there is nothing about that.
Various people in a single culture.",Neutral,Uninformative answer,,,,,,,,,
84300f45-2323-428a-b1d5-3f8bb1399f36,"Vulgar context,Taboo.Pornography context",Neutral,Sexual content and nudity,Taboo and controversial topics,,,,,,,,
31a6ad5f-0a56-42ed-84e0-f3ca6c3a546d,about eating durian as tempoyak because most non Asian does not like durian but we do not like when people mocking our foods,Negative,Cultural disrespect and insensitivity,Sensitive cultural and traditional practices,,,,,,,,
d5e1930e-6bc3-4a19-9451-d18a0e81aeba,about personal life and about not appropriate language,Negative,Hate speech and offensive language,Personal relationships and family matters,,,,,,,,
61dbc04a-db62-4f6e-8fa9-1ec2cd12cb34,"it should have an opinion on everything 

",Neutral,Uninformative answer,,,,,,,,,
7c306068-4591-436f-8c32-8a4769ac1341,no such thing. AI should never lie or avoid direct answers when asked,Negative,Uninformative answer,,,,,,,,,
80a114b3-f80c-4af6-87d0-db9b41d13c7f,privacy,Neutral,Privacy and personal data,,,,,,,,,
3e86461d-35c9-4a03-abe5-e76b4b82f0ad,religion,Neutral,Religion and religious beliefs,,,,,,,,,
58e1224e-49b3-47f1-be93-96eea97ea665,sensitive and explicit content,Positive,Sexual content and nudity,,,,,,,,,
9f01bbea-2250-44ae-8f4c-527e3b2d1fd6,sexual topics,Neutral,Sexual content and nudity,,,,,,,,,
210446d7-6a13-445a-b639-2ac439dcd3b5,"sexual topics, my culture is very conservative.",Neutral,Sexual content and nudity,,,,,,,,,
afa90109-aeb8-4afe-b29a-206a14d16bb4,they should not talk about elders,Negative,Other,,,,,,,,,
6802188c-a28c-4cb0-8756-566a00bd007c,topics about religion is a no no and can raise many hackles,Neutral,Religion and religious beliefs,,,,,,,,,
0301aa10-88b7-41e2-b383-a89e6783e2fc,topics concerning sexual activities,Neutral,Sexual content and nudity,,,,,,,,,
52717e75-8c75-4c8c-976d-a2b9a7b1b79d,About religion never if it is criticism ,Neutral,Religion and religious beliefs,,,,,,,,,
0dcd4e0f-a663-42c0-b801-5bb9744a0119,About sex.,Neutral,Sexual content and nudity,,,,,,,,,
ad8bdb3f-f7a5-4aa5-93a4-2309123f29cf,Al may can't give proper answer of my ancient cultures,Neutral,Other,,,,,,,,,
849daf0c-a788-4a64-aa99-4e256bc49a2b,All can be discuss as long as the topic discuss politely without discrimination,Neutral,Uninformative answer,,,,,,,,,
54a36a71-3c52-4722-be3c-475648938449,Answering religious topics,Neutral,Religion and religious beliefs,,,,,,,,,
93bf9665-9dc8-48ea-950c-451ba755cebd,Anything that is too sexually explicit. ,Negative,Sexual content and nudity,,,,,,,,,
dc659355-4f5e-4895-8498-b7602a15e803,Can’t think of any in Japanese culture ,Neutral,Uninformative answer,,,,,,,,,
efaba01a-bf16-4116-89de-3ae6b963a94d,Diplomatic secrets and all other governments secrets.,Neutral,Illegal activities and crime,Sensitive historical and geopolitical issues,,,,,,,,
f3bc61e4-0c79-4012-bc7b-2d1900f481fe,"Explicit

",Neutral,Sexual content and nudity,,,,,,,,,
170008a0-524b-4cf8-a364-afb6a0424e8c,Faith ,Neutral,Religion and religious beliefs,,,,,,,,,
d7eaadf3-2d18-4b46-86a1-8364512db034,I can't think of any. It can provide any kind of advice asked,Neutral,Uninformative answer,,,,,,,,,
367ccf30-7b8e-467c-8e2f-c77aeb1832b7,"If asked, it should be able to answer to that unless I had pre-filtered or censored certain topic

",Neutral,Other,,,,,,,,,
3c69c465-4e0d-4305-98bd-4668cf84a435,Issues to do with gender parity,Neutral,Gender identity and sexual orientation,,,,,,,,,
1c5c9f8c-403f-43a4-9ccb-159492c348ab,It does not interfere in someone's beliefs ,Positive,Religion and religious beliefs,,,,,,,,,
4d8fa78f-ea37-49c9-ac7c-52d2d1f3e1ad,It should never disrespect my culture in any sense whatsoever.,Negative,Cultural disrespect and insensitivity,,,,,,,,,
394c0930-4897-4fd7-829a-d14c5701b6be,It should not give answers that are gender biased or sexually sensitive answers.,Negative,Gender identity and sexual orientation,Sexual content and nudity,,,,,,,,
2c4e8dbb-785b-4817-a68e-d1dd76e2e562,"It should not give answers to questions that are gateway to something addicting and dangerous like ""how to smoke"".",Negative,Advice that could cause harm or danger,Drugs and substance abuse,,,,,,,,
31f44025-5b8b-41fc-85e3-df58cb41c5dc,It should not give priority or defend a particular religion as my country has a lot different religions,Negative,Religion and religious beliefs,,,,,,,,,
93d36b3a-2aca-4958-be0f-475373e1ccb7,Law,Neutral,Legal advice and law-related topics,,,,,,,,,
a5c3da48-ce42-4663-9d8c-4361c6b7f9ee,Negative information,Negative,Uninformative answer,,,,,,,,,
0848dd9a-855b-442d-8357-92e40942bc20,"Never call me a honky or cracker I'm white. Never ask about sometimes weight, age or how much money they make. ",Neutral,Hate speech and offensive language,Privacy and personal data,,,,,,,,
a57dd926-d458-4eb1-bf63-8b645aa98c5d,Never give illegal information or suggestions.  Never be dismissive.,Neutral,Illegal activities and crime,,,,,,,,,
1ff72998-fa24-4726-bc37-dad9b8094901,Never show disrespect towards any culture. No racism or sexism.,Neutral,Cultural disrespect and insensitivity,Racism and discrimination,,,,,,,,
0c2b5eeb-62cf-4490-95a0-2d06df774806,Nil,Neutral,Uninformative answer,,,,,,,,,
bb572e9a-817b-446b-b6ce-c5ac89394027,Nudity and sexual context ,Neutral,Sexual content and nudity,,,,,,,,,
c6d66d34-9007-4d90-89fd-1c72fda3b388,"Pornography, sexual stories, LGBTQ topics, atheist opinions",Neutral,Gender identity and sexual orientation,Religion and religious beliefs,Sexual content and nudity,,,,,,,
